UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,8,2021,20,4349661,2220699,2128962,1629817,1551345,329311,323256,33344,31994,126693,124099,6031,5915,95503,92353,1716621,1635384,377619,370363,56067,53977,161963,157748,13232,12939,1691752,1623471,1169324,1110825,302329,297849,18008,17475,121394,119121,4308,4107,76389,74094,1238878,1178455,341564,336345,33242,32262,151210,147580,9761,9442,528947,505491,460493,440520,26982,25407,15336,14519,5299,4978,1723,1808,19114,18259,477743,456929,36055,34018,22825,21715,10753,10168,3471,3497
R,8,2021,21,4358910,2224654,2134256,1630626,1551257,334932,329673,33840,32338,126269,124579,6165,5864,92822,90545,1715093,1633227,381740,376063,56751,54579,159902,157127,13164,12764,1700784,1634208,1173985,1115781,308466,304284,18480,17725,121055,119609,4426,4165,74372,72644,1241794,1181710,346536,342111,33910,32849,149575,147055,9794,9420,523870,500048,456641,435476,26466,25389,15360,14613,5214,4970,1739,1699,18450,17901,473299,451517,35204,33952,22841,21730,10327,10072,3370,3344
R,8,2021,22,4285375,2185601,2099774,1605734,1530334,326552,321879,32715,31768,124478,122722,6104,5667,90018,87404,1687441,1609403,371701,366458,55239,53876,156922,153800,13237,12394,1678319,1613672,1163418,1106778,300865,297221,18075,17623,119346,117853,4365,4061,72250,70136,1229141,1170340,337697,333693,33497,32831,146767,143943,9843,9223,507282,486102,442316,423556,25687,24658,14640,14145,5132,4869,1739,1606,17768,17268,458300,439063,34004,32765,21742,21045,10155,9857,3394,3171
R,8,2021,23,4281285,2181103,2100182,1598061,1525846,327654,323416,32588,31753,129611,128335,6088,5749,87101,85083,1676813,1602941,371042,366321,54852,53631,160826,158430,12913,12238,1681209,1621073,1161763,1107867,302595,299348,17911,17708,124577,123488,4404,4124,69959,68538,1225121,1170108,338037,334485,33177,32898,151005,148935,9704,9144,499894,479109,436298,417979,25059,24068,14677,14045,5034,4847,1684,1625,17142,16545,451692,432833,33005,31836,21675,20733,9821,9495,3209,3094
R,8,2021,24,4279213,2176967,2102246,1593258,1526427,325199,321944,32176,31213,136154,134298,6096,5687,84084,82677,1669345,1600970,366341,362999,54359,53216,166550,163709,12728,12190,1682423,1628558,1161471,1112694,300637,298548,17648,17404,131200,129540,4413,4122,67054,66250,1222291,1172470,333834,331938,32818,32646,156877,154425,9523,9148,494544,473688,431787,413733,24562,23396,14528,13809,4954,4758,1683,1565,17030,16427,447054,428500,32507,31061,21541,20570,9673,9284,3205,3042
R,8,2021,25,4309713,2193213,2116500,1605401,1535446,324331,322824,32264,30921,142496,140975,6291,5894,82430,80440,1679853,1607865,363937,362165,54705,52865,172357,169911,12894,12420,1701202,1644845,1175329,1122928,300136,299796,17783,17192,137644,136165,4558,4254,65752,64510,1234813,1181085,332099,331762,33134,32410,162976,160659,9697,9389,492011,471655,430072,412518,24195,23028,14481,13729,4852,4810,1733,1640,16678,15930,445040,426780,31838,30403,21571,20455,9381,9252,3197,3031
R,8,2021,26,4388547,2232101,2156446,1626968,1557838,339298,336169,32625,31575,146154,145766,6456,6262,80600,78836,1699232,1628366,377458,374539,55386,53605,175443,174054,13220,12880,1736636,1681130,1193458,1142242,314659,312404,18228,17668,141208,141002,4715,4564,64368,63250,1251154,1198893,345404,343460,34089,33187,166147,164973,9990,9776,495465,475316,433510,415596,24639,23765,14397,13907,4946,4764,1741,1698,16232,15586,448078,429473,32054,31079,21297,20418,9296,9081,3230,3104
R,8,2021,27,4470309,2272609,2197700,1648345,1578320,355068,351512,33043,32331,151298,151366,6463,6437,78392,77734,1718239,1647542,391319,388571,55982,55007,180046,179294,13378,13065,1773181,1720316,1210752,1160888,330079,327549,18733,18207,146455,146588,4764,4737,62398,62347,1266353,1216400,359137,357546,34740,34288,170882,170294,10174,9947,499428,477384,437593,417432,24989,23963,14310,14124,4843,4778,1699,1700,15994,15387,451886,431142,32182,31025,21242,20719,9164,9000,3204,3118
R,8,2021,28,4554295,2314032,2240263,1674891,1604116,367654,362924,34374,33239,155264,158432,6744,6480,75105,75072,1741607,1670706,401597,397983,56878,55898,183213,185538,13451,13069,1809759,1761054,1232919,1184746,342104,338813,19483,19092,150504,153592,4920,4768,59829,60043,1286073,1238008,369154,366906,35243,35162,174391,176716,10228,9943,504273,479209,441972,419370,25550,24111,14891,14147,4760,4840,1824,1712,15276,15029,455534,432698,32443,31077,21635,20736,8822,8822,3223,3126
R,8,2021,29,4653615,2358292,2295323,1708645,1642879,372685,371319,35733,33847,160730,166346,6929,6632,73570,74300,1773609,1708378,404590,404905,58594,56410,188553,194174,13736,13403,1847407,1811182,1261307,1219782,346712,346151,20286,19667,155869,161373,4996,4886,58237,59323,1312673,1272083,371705,372848,36302,35685,179695,185139,10396,10161,510885,484141,447338,423097,25973,25168,15447,14180,4861,4973,1933,1746,15333,14977,460936,436295,32885,32057,22292,20725,8858,9035,3340,3242
R,8,2021,30,4730866,2389983,2340883,1732452,1672874,375324,379350,35694,33281,168645,175583,7633,7014,70235,72781,1793532,1736273,405111,412113,57545,55173,196338,203789,14700,14058,1882156,1864597,1289447,1258870,348571,353027,20085,19478,163441,170226,5556,5226,55056,57770,1337152,1309068,371544,378825,35180,34845,187097,194261,11134,10849,507827,476286,443005,414004,26753,26323,15609,13803,5204,5357,2077,1788,15179,15011,456380,427205,33567,33288,22365,20328,9241,9528,3566,3209
R,8,2021,31,4754462,2400334,2354128,1747988,1686499,370302,377675,35388,32686,172977,181091,7793,7217,65886,68960,1805435,1746749,397456,408044,55865,53880,199525,207737,14433,13832,1892378,1884183,1304340,1278055,343645,351174,19580,19176,167722,175858,5592,5406,51499,54514,1349047,1325524,364341,374832,33695,33984,190466,198662,10847,10677,507956,469945,443648,408444,26657,26501,15808,13510,5255,5233,2201,1811,14387,14446,456388,421225,33115,33212,22170,19896,9059,9075,3586,3155
R,8,2021,32,4622342,2335602,2286740,1707633,1638638,350663,361316,34187,31172,174046,184320,7678,6884,61395,64410,1761160,1694676,375514,389241,53661,50927,198726,209724,13821,13189,1845781,1838131,1279705,1248323,325105,336025,18637,18246,169029,179179,5631,5204,47674,51154,1321090,1292633,343711,357791,31886,32153,190221,201090,10557,10266,489821,448609,427928,390315,25558,25291,15550,12926,5017,5141,2047,1680,13721,13256,440070,402043,31803,31450,21775,18774,8505,8634,3264,2923
R,8,2021,33,4548546,2296237,2252309,1694478,1627893,330738,343778,33883,30572,171130,181790,7656,6886,58352,61390,1745131,1681398,353718,370097,52295,49523,195127,206096,13743,12943,1804871,1806575,1264008,1239699,306071,318970,18117,17538,166248,176891,5553,5196,44874,48281,1302778,1281672,323013,339070,30388,30730,186813,197753,10372,10067,491366,445734,430470,388194,24667,24808,15766,13034,4882,4899,2103,1690,13478,13109,442353,399726,30705,31027,21907,18793,8314,8343,3371,2876
R,8,2021,34,4483273,2268375,2214898,1686924,1609060,317446,331183,32778,29625,168668,179094,7612,6779,54947,59157,1734612,1660628,339024,356243,50555,48283,191101,202530,13331,12560,1781779,1774394,1259506,1224854,293604,306954,17353,16965,163837,174374,5461,5042,42018,46205,1295712,1264961,309319,325948,29191,29836,183084,194523,10064,9671,486596,440504,427418,384206,23842,24229,15425,12660,4831,4720,2151,1737,12929,12952,438900,395667,29705,30295,21364,18447,8017,8007,3267,2889
R,8,2021,35,4495441,2276603,2218838,1703319,1621147,310427,325725,32561,29560,169172,179157,7686,6858,53438,56391,1749718,1669993,330858,349161,50012,47934,191064,201464,13414,12541,1785080,1777847,1271158,1235894,286543,301552,16840,16669,164317,174551,5493,5174,40729,44007,1306327,1273818,301235,319287,28446,29483,183026,193648,10066,9753,491523,440991,432161,385253,23884,24173,15721,12891,4855,4606,2193,1684,12709,12384,443391,396175,29623,29874,21566,18451,8038,7816,3348,2788
R,8,2021,36,4496273,2274271,2222002,1708353,1626773,306050,322827,31933,29278,168735,180820,7597,6785,51603,55519,1753084,1674938,325479,345191,49285,47599,189773,203144,13180,12476,1782934,1780964,1275759,1241156,282755,298891,16296,16497,163968,176245,5381,5145,38775,43030,1309092,1278291,296462,315402,27673,29235,181887,195404,9819,9734,491337,441038,432594,385617,23295,23936,15637,12781,4767,4575,2216,1640,12828,12489,443992,396647,29017,29789,21612,18364,7886,7740,3361,2742
R,8,2021,37,4408131,2225351,2182780,1673813,1598882,294231,314059,31499,28831,168935,180721,7326,6577,49547,53710,1716741,1645382,312583,335123,48363,46926,189308,202638,12732,12217,1745014,1746626,1250571,1217005,271723,290874,16095,16106,164146,176323,5224,4905,37255,41413,1282611,1252682,284635,306286,27198,28620,181489,195023,9507,9422,480337,436154,423242,381877,22508,23185,15404,12725,4789,4398,2102,1672,12292,12297,434130,392700,27948,28837,21165,18306,7819,7615,3225,2795
R,8,2021,38,4455948,2248293,2207655,1696774,1619735,295479,317129,32016,29279,167073,181110,7396,6787,49555,53615,1739704,1666000,313689,338012,49013,47764,187374,202752,12784,12460,1762180,1764805,1267923,1232486,272975,293107,16188,16230,162338,176626,5325,5089,37431,41267,1300082,1267874,285789,308375,27553,29004,179616,195131,9613,9635,486113,442850,428851,387249,22504,24022,15828,13049,4735,4484,2071,1698,12124,12348,439622,398126,27900,29637,21460,18760,7758,7621,3171,2825
R,8,2021,39,4463341,2249595,2213746,1702021,1626759,294784,318442,31607,28767,165246,180523,7426,6750,48511,52505,1744010,1672005,312527,339125,48658,47111,184865,201423,12778,12287,1762147,1766313,1271932,1234705,272171,294540,15982,15713,160481,175866,5295,4993,36286,40496,1303059,1269397,284558,309715,27259,28490,177025,193694,9545,9449,487448,447433,430089,392054,22613,23902,15625,13054,4765,4657,2131,1757,12225,12009,440951,402608,27969,29410,21399,18621,7840,7729,3233,2838
R,8,2021,40,4393966,2212315,2181651,1681007,1608035,289817,314380,30516,28484,156363,173278,7182,6268,47430,51206,1721850,1652249,307089,334637,47415,46465,175488,193378,12446,11685,1736638,1741986,1260869,1222764,268038,290929,15305,15721,151661,168736,5115,4592,35650,39244,1291320,1256415,280142,305630,26585,28168,167889,185904,9292,8973,475677,439665,420138,385271,21779,23451,15211,12763,4702,4542,2067,1676,11780,11962,430530,395834,26947,29007,20830,18297,7599,7474,3154,2712
R,8,2021,41,4387458,2208053,2179405,1674783,1601862,294930,320782,30889,28343,153691,171288,7199,6477,46561,50653,1714937,1645464,311901,340806,47933,46449,172203,191052,12434,11930,1725761,1738609,1249055,1215276,272782,297317,15430,15653,148960,166785,5019,4828,34515,38750,1278550,1248344,284480,311809,26716,28272,164449,183588,9176,9232,482292,440796,425728,386586,22148,23465,15459,12690,4731,4503,2180,1649,12046,11903,436387,397120,27421,28997,21217,18177,7754,7464,3258,2698
R,8,2021,42,4206580,2110335,2096245,1603959,1541845,279171,307696,29019,26814,148241,166372,6415,5995,43530,47523,1641498,1582697,294912,326286,44943,43924,165521,184990,11306,10985,1659777,1676081,1205779,1173644,258478,285157,14733,14657,143947,162121,4515,4431,32325,36071,1233384,1204404,269308,298356,25254,26492,158533,177928,8389,8460,450558,420164,398180,368201,20693,22539,14286,12157,4294,4251,1900,1564,11205,11452,408114,378293,25604,27930,19689,17432,6988,7062,2917,2525
R,8,2021,43,4107045,2058632,2048413,1571783,1512740,268111,296420,27983,26486,142969,161561,6168,5633,41618,45573,1607511,1551784,283013,314006,43426,43271,159572,179427,10621,10375,1614514,1632220,1178222,1147242,248208,274682,14143,14401,138774,157236,4402,4169,30765,34490,1204311,1176520,258407,287127,24367,25995,152716,172419,7930,7994,444118,416193,393561,365498,19903,21738,13840,12085,4195,4325,1766,1464,10853,11083,403200,375264,24606,26879,19059,17276,6856,7008,2691,2381
R,8,2021,44,4061118,2030161,2030957,1552698,1501246,262565,292876,27967,26191,141026,160820,6004,5653,39901,44171,1587045,1538917,276694,309764,43056,42728,156796,178181,10390,10373,1593358,1616235,1165085,1135855,243525,271560,14347,14601,136718,156597,4241,4150,29442,33472,1190112,1164135,253032,283504,24457,26145,149927,171266,7694,7925,436803,414722,387613,365391,19040,21316,13620,11590,4308,4223,1763,1503,10459,10699,396933,374782,23662,26260,18599,16583,6869,6915,2696,2448
R,8,2021,45,3914124,1956128,1957996,1493183,1448146,250800,279275,26915,25053,141439,158969,5613,5334,38178,41219,1526058,1483217,263878,294817,41486,40709,156709,175280,9886,9699,1531746,1552259,1116011,1089862,232471,258758,13679,13685,137389,154803,4037,3915,28159,31236,1139969,1116160,241170,269707,23409,24629,150276,168624,7428,7447,424382,405737,377172,358284,18329,20517,13236,11368,4050,4166,1576,1419,10019,9983,386089,367057,22708,25110,18077,16080,6433,6656,2458,2252
R,8,2021,46,3948593,1972491,1976102,1509948,1465167,251597,281518,26488,25107,143051,159633,5666,5110,35741,39567,1540402,1498792,263837,296140,40428,40272,157327,175385,9654,9232,1553731,1575042,1136002,1109538,234252,262002,13489,13883,139077,155647,4114,3787,26797,30185,1158553,1134916,242643,272279,23005,24550,151247,169145,7330,7120,418760,401060,373946,355629,17345,19516,12999,11224,3974,3986,1552,1323,8944,9382,381849,363876,21194,23861,17423,15722,6080,6240,2324,2112
R,8,2021,47,3884087,1938166,1945921,1484953,1444570,245845,276235,26076,24439,141770,157706,5278,5026,34244,37945,1514091,1476631,257385,290190,39618,39230,155474,172750,9156,9041,1533511,1554588,1122660,1096381,229514,257661,13334,13635,138129,153922,3881,3739,25993,29250,1144543,1120800,237501,267656,22725,24234,149919,166892,7042,7007,404655,391333,362293,348189,16331,18574,12742,10804,3641,3784,1397,1287,8251,8695,369548,355831,19884,22534,16893,14996,5555,5858,2114,2034
R,8,2021,48,3921323,1954360,1966963,1497607,1460420,250746,281983,25576,24692,141359,157620,5205,4952,33867,37296,1526354,1491859,261849,295536,39083,39467,155045,172464,8999,8857,1559006,1581987,1143279,1117754,234882,263834,13337,13906,137784,153855,3859,3711,25865,28927,1164976,1141852,242553,273590,22824,24680,149644,166674,6961,6895,395354,384976,354328,342666,15864,18149,12239,10786,3575,3765,1346,1241,8002,8369,361378,350007,19296,21946,16259,14787,5401,5790,2038,1962
R,8,2021,49,4098479,2046000,2052479,1579088,1536127,260734,291697,26154,24796,141068,157589,5185,4914,33771,37356,1607618,1567605,271578,304921,40144,40091,154472,172223,8991,8902,1652760,1670058,1226356,1195274,245132,273848,13913,14199,137419,153945,3869,3668,26071,29124,1248096,1219516,252783,283390,23984,25431,149051,166687,6975,6959,393240,382421,352732,340853,15602,17849,12241,10597,3649,3644,1316,1246,7700,8232,359522,348089,18795,21531,16160,14660,5421,5536,2016,1943
R,8,2021,50,4343740,2173421,2170319,1696984,1643752,271752,304415,26576,25668,138091,153305,5227,4994,34791,38185,1726461,1675941,282794,317806,41303,41663,151687,167902,9239,9214,1781544,1790315,1345457,1305396,256166,286607,14585,14842,134396,149686,3881,3762,27059,30022,1368142,1330438,263946,296334,25357,26869,146204,162328,7179,7260,391877,380004,351527,338356,15586,17808,11991,10826,3695,3619,1346,1232,7732,8163,358319,345503,18848,21472,15946,14794,5483,5574,2060,1954
R,8,2021,51,4313984,2158289,2155695,1689766,1640685,268318,297140,26286,25003,134896,150961,5226,5077,33797,36829,1718315,1671481,279052,309928,40814,40828,147787,165048,9249,9266,1775272,1789431,1346510,1314240,252926,280149,14326,14815,131343,147345,3925,3872,26242,29010,1368406,1338246,260520,289528,24975,26730,142485,159467,7262,7351,383017,366264,343256,326445,15392,16991,11960,10188,3553,3616,1301,1205,7555,7819,349909,333235,18532,20400,15839,14098,5302,5581,1987,1915
R,8,2021,52,4144097,2069617,2074480,1628696,1588229,251341,279830,25045,23921,128182,143693,4873,4845,31480,33962,1655392,1616693,260917,291232,39016,39038,140149,156445,8512,8637,1708085,1726988,1304244,1278303,236954,263772,13991,14215,124901,140298,3684,3687,24311,26713,1324643,1300471,243520,271964,24256,25668,135267,151347,6676,6831,361532,347492,324452,309926,14387,16058,11054,9706,3281,3395,1189,1158,7169,7249,330749,316222,17397,19268,14760,13370,4882,5098,1836,1806
R,8,2021,53,4049224,2019081,2030143,1587736,1551978,250238,279432,24391,23339,122604,138498,4637,4668,29475,32228,1612516,1578745,259125,290209,37776,37892,133751,150484,8077,8513,1668400,1692797,1273113,1250698,235961,263738,13556,14139,119521,135352,3461,3545,22788,25325,1292007,1271458,242060,271459,23501,25244,129164,145729,6329,6764,350681,337346,314623,301280,14277,15694,10835,9200,3083,3146,1176,1123,6687,6903,320509,307287,17065,18750,14275,12648,4587,4755,1748,1749
R,8,2021,54,4055909,2014800,2041109,1596104,1573736,248369,280005,23666,23307,113558,128167,4709,4614,28394,31280,1619976,1599740,256801,290664,36902,37784,124056,139297,8088,8274,1678402,1714011,1293754,1281589,234860,264681,13574,14457,110552,125177,3560,3520,22102,24587,1312091,1301769,240650,272328,23501,25534,119653,134785,6428,6612,336398,327098,302350,292147,13509,15324,10092,8850,3006,2990,1149,1094,6292,6693,307885,297971,16151,18336,13401,12250,4403,4512,1660,1662
R,8,2021,55,4105625,2036160,2069465,1610616,1594878,255153,287629,23910,23517,113828,127999,4601,4590,28052,30852,1633897,1620457,263558,297844,37299,38213,123980,138949,8044,8239,1705174,1747807,1313459,1307656,241473,272622,13880,14756,110952,124952,3525,3579,21885,24242,1331336,1327510,247222,279910,24118,26091,119704,134353,6432,6628,330986,321658,297157,287222,13680,15007,10030,8761,2876,3047,1076,1011,6167,6610,302561,292947,16336,17934,13181,12122,4276,4596,1612,1611
R,8,2021,56,4264183,2105188,2158995,1672491,1673244,261567,296573,24433,24383,113560,128408,4732,4722,28405,31665,1696192,1699415,269808,306952,38241,39739,123791,139403,8218,8497,1779114,1839292,1379650,1387711,248227,281602,14633,15742,110685,125418,3688,3717,22231,25102,1397932,1408190,253909,289087,25129,27778,119576,134904,6611,6894,326074,319703,292841,285533,13340,14971,9800,8641,2875,2990,1044,1005,6174,6563,298260,291225,15899,17865,13112,11961,4215,4499,1607,1603
R,8,2021,57,4374991,2155536,2219455,1723429,1731392,260988,296780,24302,24556,113935,130526,4477,4627,28405,31574,1747050,1757465,269022,306636,38524,40382,124036,141491,7988,8392,1843481,1908249,1443355,1453491,248006,282135,14877,15974,111234,127738,3496,3644,22513,25267,1461847,1474060,253604,289248,25960,28610,120013,137255,6447,6838,312055,311206,280074,277901,12982,14645,9425,8582,2701,2788,981,983,5892,6307,285203,283405,15418,17388,12564,11772,4023,4236,1541,1554
R,8,2021,58,4382081,2153786,2228295,1726255,1745209,256532,292431,23900,24115,114833,130703,4279,4511,27987,31326,1749586,1770980,264228,302274,37998,39971,124786,141344,7638,8219,1856555,1928906,1459335,1477912,244255,278605,14921,15847,112188,127886,3362,3583,22494,25073,1477890,1498272,249660,285715,26089,28525,120928,137083,6251,6717,297231,299389,266920,267297,12277,13826,8979,8268,2645,2817,917,928,5493,6253,271696,272708,14568,16559,11909,11446,3858,4261,1387,1502
R,8,2021,59,4392603,2154977,2237626,1739855,1766206,253135,290543,23359,24039,106591,121456,4403,4495,27634,30887,1762985,1791549,260520,300225,37350,39995,116425,131852,7814,8172,1868463,1948870,1482306,1508107,241398,277555,14781,15958,104125,118769,3535,3584,22318,24897,1500802,1528300,246587,284570,25970,28851,112746,127794,6451,6679,286514,288756,257549,258099,11737,12988,8578,8081,2466,2687,868,911,5316,5990,262183,263249,13933,15655,11380,11144,3679,4058,1363,1493
R,8,2021,60,4383474,2145303,2238171,1742514,1775456,247958,286985,22636,23749,100835,117693,4165,4220,27195,30068,1765185,1800109,255162,296154,36704,39634,110449,127724,7451,7807,1875675,1963523,1500356,1529863,236927,274450,14545,16289,98442,115120,3347,3402,22058,24399,1518526,1549626,242043,281188,25850,29224,106884,123828,6143,6432,269628,274648,242158,245593,11031,12535,8091,7460,2393,2573,818,818,5137,5669,246659,250483,13119,14966,10854,10410,3565,3896,1308,1375
R,8,2021,61,4320018,2110553,2209465,1706604,1745080,247276,286025,22403,23396,103395,121293,4162,4175,26713,29496,1728973,1769160,254293,295196,36266,38954,112795,131081,7360,7673,1846945,1940853,1469888,1504880,236432,273804,14451,16101,101061,118756,3350,3377,21763,23935,1487927,1524160,241430,280564,25646,28781,109367,127234,6064,6345,263608,268612,236716,240200,10844,12221,7952,7295,2334,2537,812,798,4950,5561,241046,245000,12863,14632,10620,10173,3428,3847,1296,1328
R,8,2021,62,4228898,2057288,2171610,1673566,1725368,236530,277161,20902,22195,97174,115102,3877,3868,25239,27916,1694621,1748350,243034,285528,34220,37354,106050,124151,6807,7046,1816339,1921569,1457082,1501669,226579,265699,13768,15359,95034,112768,3153,3170,20723,22904,1474245,1520325,231245,271889,24648,27886,102863,120696,5647,5899,240949,250041,216484,223699,9951,11462,7134,6836,2140,2334,724,698,4516,5012,220376,228025,11789,13639,9572,9468,3187,3455,1160,1147
R,8,2021,63,4179681,2026779,2152902,1655123,1718596,226731,267014,19776,21463,97191,115168,3656,3777,24302,26884,1675343,1740584,233028,275115,32752,36184,105608,123869,6470,6789,1802194,1915388,1453568,1505949,217188,256079,13245,15111,95195,113056,2980,3088,20018,22105,1470068,1523848,221714,262104,23947,27287,102669,120650,5374,5677,224585,237514,201555,212647,9543,10935,6531,6352,1996,2112,676,689,4284,4779,205275,216736,11314,13011,8805,8897,2939,3219,1096,1112
R,8,2021,64,4112502,1985743,2126759,1626864,1701515,218952,263277,19500,20787,93497,111533,3528,3587,23402,26060,1646313,1722914,225062,271064,32234,35535,101410,119499,6219,6564,1771137,1897120,1434239,1495777,209980,252731,12976,14686,91624,109539,2915,2927,19403,21460,1450204,1513188,214435,258505,23527,27005,98705,116472,5246,5467,214606,229639,192625,205738,8972,10546,6524,6101,1873,1994,613,660,3999,4600,196109,209726,10627,12559,8707,8530,2705,3027,973,1097
R,8,2021,65,3936599,1889209,2047390,1549475,1637383,205417,251403,18170,19944,90862,110193,3219,3438,22066,25029,1567892,1657882,211088,258862,30184,34114,98232,117957,5790,6233,1688454,1828949,1369386,1441745,196974,241383,12124,14243,89084,108131,2643,2878,18243,20569,1384468,1458408,201036,246863,22062,26084,95641,114885,4862,5257,200755,218441,180089,195638,8443,10020,6046,5701,1778,2062,576,560,3823,4460,183424,199474,10052,11999,8122,8030,2591,3072,928,976
R,8,2021,66,3831478,1830565,2000913,1506692,1606339,194351,239925,17266,18755,88168,108953,3046,3347,21042,23594,1524099,1625572,199771,246984,28916,31992,95159,116334,5519,6051,1640350,1791200,1335478,1417683,186401,230685,11797,13502,86517,107090,2540,2769,17617,19471,1349920,1433321,190366,235921,21596,24576,92779,113577,4687,5105,190215,209713,171214,188656,7950,9240,5469,5253,1651,1863,506,578,3425,4123,174179,192251,9405,11063,7320,7416,2380,2757,832,946
R,8,2021,67,3697754,1756912,1940842,1455603,1566749,180003,227936,15859,17651,83292,103301,2785,3139,19370,22066,1471782,1584709,184912,234461,26833,30355,89563,109940,4917,5701,1583712,1745926,1299433,1391077,172663,219498,11056,12866,81891,101557,2338,2594,16331,18334,1312958,1405802,176258,224360,20404,23592,87500,107411,4219,4826,173200,194916,156170,175672,7340,8438,4803,4785,1401,1744,447,545,3039,3732,158824,178907,8654,10101,6429,6763,2063,2529,698,875
R,8,2021,68,3537924,1672699,1865225,1393596,1514480,164779,212462,14699,16397,78963,98183,2665,2889,17997,20814,1408595,1531511,169185,218480,24923,28445,84802,104519,4714,5282,1513687,1683457,1250202,1350368,158126,204554,10306,12043,77608,96637,2258,2422,15187,17433,1262768,1364451,161329,209108,19024,22292,82840,102219,4051,4514,159012,181768,143394,164112,6653,7908,4393,4354,1355,1546,407,467,2810,3381,145827,167060,7856,9372,5899,6153,1962,2300,663,768
R,8,2021,69,3409331,1605981,1803350,1345252,1469117,153180,202173,13426,15392,75054,94849,2522,2777,16547,19042,1358999,1484736,157285,207606,22948,26667,80314,100432,4485,4980,1458884,1633600,1212239,1315771,147131,194744,9542,11359,73795,93372,2155,2347,14022,16007,1223788,1328740,150172,198864,17680,21024,78525,98289,3869,4248,147097,169750,133013,153346,6049,7429,3884,4033,1259,1477,367,430,2525,3035,135211,155996,7113,8742,5268,5643,1789,2143,616,732
R,8,2021,70,3236240,1514142,1722098,1268974,1401572,145576,195832,12758,14540,69019,89637,2255,2515,15560,18002,1281898,1416276,149418,201121,21931,25297,73812,94763,4069,4581,1375544,1561100,1143411,1256184,139909,188824,9192,10675,67876,88186,1940,2126,13216,15105,1154294,1268348,142769,192853,17072,19902,72170,92671,3552,3924,138598,160998,125563,145388,5667,7008,3566,3865,1143,1451,315,389,2344,2897,127604,147928,6649,8268,4859,5395,1642,2092,517,657
R,8,2021,71,3077399,1434012,1643387,1195881,1332958,138011,185771,12213,13742,70681,91248,2274,2445,14952,17223,1208286,1346926,141735,190860,21057,23873,75273,96368,4014,4471,1304564,1489111,1078726,1193467,132627,178946,8905,10245,69625,89893,1916,2087,12765,14473,1089248,1205065,135442,182805,16511,18948,73741,94366,3476,3856,129448,154276,117155,139491,5384,6825,3308,3497,1056,1355,358,358,2187,2750,119038,141861,6293,8055,4546,4925,1532,2002,538,615
R,8,2021,72,2987431,1387748,1599683,1168183,1310754,126395,173053,11439,12875,65757,84428,2189,2386,13785,16187,1179650,1324025,129687,177728,19682,22628,69956,88962,3819,4215,1268697,1456966,1060202,1181334,121623,166931,8396,9660,64763,83259,1870,2033,11843,13749,1069993,1192504,124109,170515,15585,18167,68514,87250,3301,3638,119051,142717,107981,129420,4772,6122,3043,3215,994,1169,319,353,1942,2438,109657,131521,5578,7213,4097,4461,1442,1712,518,577
R,8,2021,73,2914334,1352460,1561874,1147296,1291074,117535,162495,10606,12148,62060,78492,1955,2194,13008,15471,1158133,1303845,120704,166818,18429,21495,65914,82832,3465,3957,1240485,1426239,1045619,1167988,113022,156801,7882,9164,61161,77344,1670,1873,11131,13069,1054807,1178648,115445,160093,14672,17261,64597,81154,3021,3421,111975,135635,101677,123086,4513,5694,2724,2984,899,1148,285,321,1877,2402,103326,125197,5259,6725,3757,4234,1317,1678,444,536
R,8,2021,74,3060823,1427647,1633176,1231617,1376577,111831,153706,10752,11791,58456,73691,1859,1936,13132,15475,1242662,1389481,114918,158021,18913,21386,62105,77824,3366,3605,1320424,1502433,1133984,1257563,107754,148324,8062,9037,57639,72592,1603,1655,11382,13262,1143516,1268518,110134,151685,15289,17450,60859,76254,2936,3147,107223,130743,97633,119014,4077,5382,2690,2754,817,1099,256,281,1750,2213,99146,120963,4784,6336,3624,3936,1246,1570,430,458
