UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,5,2020,6,4052476,2075580,1976896,1464681,1389219,317350,308040,35404,34108,124251,117384,6970,6658,126924,121487,1581363,1500855,385725,374495,60010,57590,171885,162224,16020,15162,1546948,1470673,1024064,967671,282763,274786,16678,15936,117169,110677,4526,4303,101748,97300,1118060,1057504,338148,328708,32781,31235,157042,148114,11245,10607,528632,506223,440617,421548,34587,33254,18726,18172,7082,6707,2444,2355,25176,24187,463303,443351,47577,45787,27229,26355,14843,14110,4775,4555
R,5,2020,7,4051820,2069727,1982093,1459090,1393047,314959,307022,35053,34009,128004,121004,7081,6774,125540,120237,1574354,1503405,382013,372053,59498,57506,175660,165953,16238,15369,1543557,1474002,1019108,968668,281381,274517,16740,16035,121099,114196,4644,4370,100585,96216,1111874,1057388,335599,327128,32717,31383,161075,151778,11452,10722,526170,508091,439982,424379,33578,32505,18313,17974,6905,6808,2437,2404,24955,24021,462480,446017,46414,44925,26781,26123,14585,14175,4786,4647
R,5,2020,8,4067051,2083059,1983992,1476665,1402406,317170,306858,36283,34653,121776,115224,6774,6517,124391,118334,1590888,1511041,383932,370756,60907,58109,168380,159225,15744,15022,1548656,1471288,1029260,972862,283754,274842,16970,16190,114999,108709,4367,4189,99306,94496,1120870,1060030,337616,326462,33010,31475,153934,145426,11004,10460,534403,512704,447405,429544,33416,32016,19313,18463,6777,6515,2407,2328,25085,23838,470018,451011,46316,44294,27897,26634,14446,13799,4740,4562
R,5,2020,9,4109498,2107759,2001739,1503019,1423231,319571,308263,34228,33157,119540,112753,6682,6321,124719,118014,1617630,1531564,386325,371892,59142,57006,166117,156366,15719,14762,1561091,1477517,1039375,979215,288007,277507,17120,16378,112966,106524,4370,4133,99253,93760,1130985,1065656,341767,328657,33298,31870,151779,142823,11032,10347,546668,524222,463644,444016,31564,30756,17108,16779,6574,6229,2312,2188,25466,24254,486645,465908,44558,43235,25844,25136,14338,13543,4687,4415
R,5,2020,10,4203745,2153024,2050721,1544474,1464179,325184,314295,34100,32942,118212,112835,6467,6293,124587,120177,1659268,1574632,392124,379474,59144,57391,164022,156550,15244,14727,1589065,1510609,1063129,1003320,293629,284023,17519,17071,111814,106753,4345,4191,98629,95251,1154408,1091226,347373,336251,33573,32905,149820,143184,10811,10379,563959,540112,481345,460859,31555,30272,16581,15871,6398,6082,2122,2102,25958,24926,504860,483406,44751,43223,25571,24486,14202,13366,4433,4348
R,5,2020,11,4306511,2204993,2101518,1586620,1505727,335394,324714,34721,33265,118504,113243,6603,6507,123151,118062,1699769,1614366,401720,388886,59725,56735,163381,155924,15256,14821,1631555,1553416,1095518,1036691,303765,294017,17997,17390,112041,107179,4474,4412,97760,93727,1185682,1123319,357231,345864,34088,32391,149480,142771,10890,10524,573438,548102,491102,469036,31629,30697,16724,15875,6463,6064,2129,2095,25391,24335,514087,491047,44489,43022,25637,24344,13901,13153,4366,4297
R,5,2020,12,4448550,2278829,2169721,1643765,1557412,345540,334926,36158,34629,123096,117406,6763,6547,123507,118801,1757144,1666443,411774,399830,61226,58782,168186,159934,15677,14839,1684887,1603872,1133470,1071914,313256,303881,18630,18162,116752,111341,4590,4347,98189,94227,1223965,1158691,366852,356298,34780,33620,154374,146737,11169,10468,593942,565849,510295,485498,32284,31045,17528,16467,6344,6065,2173,2200,25318,24574,533179,507752,44922,43532,26446,25162,13812,13197,4508,4371
R,5,2020,13,4430820,2269300,2161520,1644417,1560664,342862,330774,36504,34558,119993,114570,6666,6511,118858,114443,1753585,1665591,406232,392527,60950,58262,163569,155701,15293,14712,1681090,1599240,1138540,1077013,311254,300366,18675,18052,113582,108630,4564,4352,94475,90827,1225667,1160584,362447,350408,34490,33273,149892,142917,10934,10386,588210,562280,505877,483651,31608,30408,17829,16506,6411,5940,2102,2159,24383,23616,527918,505007,43785,42119,26460,24989,13677,12784,4359,4326
R,5,2020,14,4338636,2219502,2119134,1619713,1536723,328608,320721,35058,33659,117396,113878,6491,6358,112236,107795,1722642,1635534,387810,378146,58754,56241,158629,153200,14576,14024,1651711,1575809,1129446,1067489,298883,291952,18168,17751,111391,108348,4401,4328,89422,85941,1211721,1146511,346939,338661,33499,32326,145951,141268,10424,10015,567791,543325,490267,469234,29725,28769,16890,15908,6005,5530,2090,2030,22814,21854,510921,489023,40871,39485,25255,23915,12678,11932,4152,4009
R,5,2020,15,4298876,2198677,2100199,1609650,1526688,322265,312726,34467,33211,118827,117666,6513,6216,106955,103692,1707532,1621408,377681,366950,57589,55537,158725,155802,14273,13744,1645354,1571531,1130537,1069380,293648,285133,18115,17406,113039,112186,4506,4355,85509,83071,1209099,1145487,338675,329382,33221,32006,146650,144356,10298,10036,553323,528668,479113,457308,28617,27593,16352,15805,5788,5480,2007,1861,21446,20621,498433,475921,39006,37568,24368,23531,12075,11446,3975,3708
R,5,2020,16,4330523,2212979,2117544,1628601,1546233,320724,312764,33654,32846,119843,119023,6294,5992,103863,100686,1723712,1638401,373994,364848,56578,55063,158516,156196,13910,13309,1669112,1594989,1156634,1093066,292890,286103,17927,17337,114145,113632,4404,4176,83112,80675,1233008,1167143,336245,328573,33042,32081,146701,144976,10121,9622,543867,522555,471967,453167,27834,26661,15727,15509,5698,5391,1890,1816,20751,20011,490704,471258,37749,36275,23536,22982,11815,11220,3789,3687
R,5,2020,17,4277800,2186275,2091525,1610481,1527824,317797,311014,33463,32081,119965,119084,6244,5929,98325,95593,1700155,1615063,368004,359967,55737,53851,156433,154422,13689,12993,1652228,1578765,1146435,1081882,290381,285196,17679,17124,114457,113828,4396,4159,78880,76576,1218616,1152027,331339,325147,32452,31578,145237,143526,9994,9525,534047,512760,464046,445942,27416,25818,15784,14957,5508,5256,1848,1770,19445,19017,481539,463036,36665,34820,23285,22273,11196,10896,3695,3468
R,5,2020,18,4285799,2189443,2096356,1611638,1531478,323513,316476,33398,31615,119304,117644,6011,5840,95579,93303,1698827,1616339,372096,364450,55838,53802,154336,151446,13125,12823,1661585,1591661,1152514,1092074,296576,290978,17874,17156,113997,112574,4218,4057,76406,74822,1222409,1160383,336153,330163,32694,32001,143501,141056,9673,9380,527858,504695,459124,439404,26937,25498,15524,14459,5307,5070,1793,1783,19173,18481,476418,455956,35943,34287,23144,21801,10835,10390,3452,3443
R,5,2020,19,4356632,2224977,2131655,1632702,1553098,331578,325057,33393,32078,126415,124004,6029,5914,94860,91504,1718933,1636234,379446,371671,56078,54005,161493,157292,13237,12889,1698091,1628357,1173607,1114479,304926,299619,18162,17553,121124,119067,4326,4117,75946,73522,1242747,1181474,343825,337728,33426,32432,150802,147213,9786,9421,526886,503298,459095,438619,26652,25438,15231,14525,5291,4937,1703,1797,18914,17982,476186,454760,35621,33943,22652,21573,10691,10079,3451,3468
R,5,2020,20,4327930,2210442,2117488,1622452,1542001,333687,327100,33575,32054,122622,120846,6108,5769,91998,89718,1706122,1623206,380175,373172,56449,54219,155704,152869,13047,12619,1692536,1623597,1170926,1111695,307491,302122,18482,17724,117466,115946,4354,4097,73817,72013,1238221,1177014,345394,339802,33979,32808,145493,142915,9673,9317,517906,493891,451526,430306,26196,24978,15093,14330,5156,4900,1754,1672,18181,17705,467901,446192,34781,33370,22470,21411,10211,9954,3374,3302
R,5,2020,21,4282200,2184751,2097449,1607418,1530347,327129,322312,32642,31712,122000,120594,6054,5614,89508,86870,1688540,1608988,371873,366505,55121,53887,154285,151392,13217,12306,1680115,1614255,1167332,1109153,301588,297853,18133,17639,116858,115716,4328,4030,71876,69864,1232624,1172523,338103,334067,33537,32979,144159,141605,9857,9199,504636,483194,440086,421194,25541,24459,14509,14073,5142,4878,1726,1584,17632,17006,455916,436465,33770,32438,21584,20908,10126,9787,3360,3107
R,5,2020,22,4262115,2172693,2089422,1592374,1519586,327497,322245,32264,31491,128350,126230,6033,5715,86175,84155,1670313,1595700,370300,364517,54404,53302,159298,156124,12773,12131,1676534,1614901,1158834,1105384,302912,298465,17747,17673,123365,121449,4387,4132,69289,67798,1221598,1166814,337905,333087,33007,32860,149565,146754,9613,9087,496159,474521,433540,414202,24585,23780,14517,13818,4985,4781,1646,1583,16886,16357,448715,428886,32395,31430,21397,20442,9733,9370,3160,3044
R,5,2020,23,4277050,2177606,2099444,1596285,1526388,324727,321303,32194,31184,134752,132782,6117,5595,83531,82192,1671828,1600461,365435,362065,54484,53181,164904,161949,12750,12154,1684699,1628715,1165892,1115175,300249,298176,17743,17438,129824,128037,4403,4037,66588,65852,1226264,1174565,333071,331357,32959,32649,155339,152704,9517,9124,492907,470729,430393,411213,24478,23127,14451,13746,4928,4745,1714,1558,16943,16340,445564,425896,32364,30708,21525,20532,9565,9245,3233,3030
R,5,2020,24,4320784,2202185,2118599,1612686,1538955,328163,324547,32204,30763,140979,138819,6285,6012,81868,79503,1686533,1610515,367377,363360,54696,52657,170634,167296,12864,12529,1710039,1648360,1182151,1127533,303900,301473,17923,17187,136148,134034,4547,4313,65370,63820,1241182,1185076,335622,332984,33416,32467,161282,158141,9682,9452,492146,470239,430535,411422,24263,23074,14281,13576,4831,4785,1738,1699,16498,15683,445351,425439,31755,30376,21280,20190,9352,9155,3182,3077
R,5,2020,25,4392119,2235401,2156718,1628681,1558146,342716,339113,32596,31548,144939,143290,6448,6235,80021,78386,1700321,1628156,380427,377108,55479,53682,173925,171458,13325,12807,1742079,1684452,1196915,1145142,318153,315515,18347,17660,140040,138581,4710,4551,63914,63003,1254111,1201468,348543,346357,34353,33339,164710,162454,10078,9731,493322,472266,431766,413004,24563,23598,14249,13888,4899,4709,1738,1684,16107,15383,446210,426688,31884,30751,21126,20343,9215,9004,3247,3076
R,5,2020,26,4486177,2282831,2203346,1656476,1583085,359062,354820,33412,32643,149963,149380,6500,6403,77418,77015,1725399,1651540,394767,391497,56189,55310,178433,176932,13336,13068,1782725,1726994,1218078,1166473,334022,330792,19022,18640,145157,144631,4768,4740,61678,61718,1272960,1221317,362631,360467,34984,34731,169330,167994,10103,9947,500106,476352,438398,416612,25040,24028,14390,14003,4806,4749,1732,1663,15740,15297,452439,430223,32136,31030,21205,20579,9103,8938,3233,3121
R,5,2020,27,4569793,2322933,2246860,1682595,1611206,370637,364333,34601,33363,153825,156959,6737,6463,74538,74536,1748749,1677333,404045,398753,57228,55943,181549,184082,13416,13029,1818563,1768147,1240384,1191888,345057,340377,19733,19301,149084,152120,4898,4740,59407,59721,1293113,1244883,371645,367951,35638,35387,172837,175305,10210,9919,504370,478713,442211,419318,25580,23956,14868,14062,4741,4839,1839,1723,15131,14815,455636,432450,32400,30802,21590,20556,8712,8777,3206,3110
R,5,2020,28,4667761,2363638,2304123,1713424,1650066,374039,373652,36048,33752,160321,165809,7112,6692,72694,74152,1777329,1715139,405358,407235,58742,56250,188060,193821,13998,13572,1854078,1822962,1267638,1230325,348010,348136,20469,19690,155421,160755,5136,4914,57404,59142,1318022,1282209,372483,374782,36303,35608,179140,184661,10600,10288,509560,481161,445786,419741,26029,25516,15579,14062,4900,5054,1976,1778,15290,15010,459307,432930,32875,32453,22439,20642,8920,9160,3398,3284
R,5,2020,29,4740845,2398749,2342096,1742347,1677161,375546,378800,35556,32989,168228,174425,7625,7008,69447,71713,1802776,1739690,404709,410857,57228,54780,195787,202163,14664,13944,1891083,1869240,1299375,1266132,348823,352512,19951,19358,162966,169099,5524,5223,54444,56916,1346537,1315605,371261,377785,34926,34696,186551,192711,11094,10780,507666,472856,442972,411029,26723,26288,15605,13631,5262,5326,2101,1785,15003,14797,456239,424085,33448,33072,22302,20084,9236,9452,3570,3164
R,5,2020,30,4722321,2386475,2335846,1740770,1674495,367589,374912,35148,32457,170560,179171,7810,7124,64598,67687,1797102,1733510,394206,404624,55320,53211,196481,205504,14244,13689,1883161,1872362,1301058,1271651,341210,348738,19497,19116,165337,173947,5621,5337,50438,53573,1344849,1318209,361525,371875,33374,33593,187528,196562,10713,10581,503314,463484,439712,402844,26379,26174,15651,13341,5223,5224,2189,1787,14160,14114,452253,415301,32681,32749,21946,19618,8953,8942,3531,3108
R,5,2020,31,4604148,2327918,2276230,1706329,1635236,346312,356832,34169,30808,172865,182955,7642,6870,60601,63529,1759064,1690541,370611,384309,53350,50339,197442,208007,13808,13040,1839220,1830811,1279103,1247526,320946,331798,18582,18021,167870,177822,5605,5195,47114,50449,1319951,1291264,339115,353190,31668,31808,188965,199415,10542,10144,488698,445419,427226,387710,25366,25034,15587,12787,4995,5133,2037,1675,13487,13080,439113,399277,31496,31119,21682,18531,8477,8592,3266,2896
R,5,2020,32,4526393,2288777,2237616,1694194,1621468,327311,339355,33517,30368,168502,178836,7684,6854,57569,60735,1744075,1674377,350005,365260,51760,49139,192152,202987,13769,12905,1798911,1795271,1264555,1235987,303018,314824,17913,17483,163672,174026,5537,5165,44216,47786,1302639,1277516,319737,334591,30043,30552,183933,194789,10386,10037,489866,442345,429639,385481,24293,24531,15604,12885,4830,4810,2147,1689,13353,12949,441436,396861,30268,30669,21717,18587,8219,8198,3383,2868
R,5,2020,33,4481946,2270249,2211697,1692753,1610628,315972,329419,32849,29536,166673,176841,7556,6774,54446,58499,1740107,1661568,337139,354154,50546,48283,188943,199860,13176,12479,1782887,1772074,1264420,1227013,292201,305300,17432,16863,161835,172205,5383,5031,41616,45662,1300404,1266593,307533,324078,29233,29816,180962,191959,9896,9589,487362,439623,428333,383615,23771,24119,15417,12673,4838,4636,2173,1743,12830,12837,439703,394975,29606,30076,21313,18467,7981,7901,3280,2890
R,5,2020,34,4501192,2281624,2219568,1709892,1623939,310516,325239,32596,29500,167765,177879,7706,6886,53149,56125,1755974,1672544,330775,348423,50126,47763,189429,200202,13468,12638,1789413,1779282,1277061,1239238,286791,301152,16709,16680,162935,173240,5513,5230,40404,43742,1311861,1276923,301360,318585,28325,29436,181429,192346,10115,9880,492211,440286,432831,384701,23725,24087,15887,12820,4830,4639,2193,1656,12745,12383,444113,395621,29415,29838,21801,18327,8000,7856,3353,2758
R,5,2020,35,4473078,2263029,2210049,1701465,1619916,303666,320183,31823,29194,167428,179220,7534,6674,51113,54862,1745761,1667481,322826,342101,49092,47422,188284,201391,13088,12311,1774255,1771194,1271025,1235997,280526,296560,16398,16452,162623,174705,5313,4992,38370,42488,1304006,1272656,294009,312709,27735,29096,180372,193729,9725,9523,488774,438855,430440,383919,23140,23623,15425,12742,4805,4515,2221,1682,12743,12374,441755,394825,28817,29392,21357,18326,7912,7662,3363,2788
R,5,2020,36,4412770,2230107,2182663,1679632,1599821,294681,314071,31649,28888,167496,179720,7315,6600,49334,53563,1722350,1646184,312924,334991,48483,47090,187810,201452,12704,12261,1749902,1747309,1256433,1218825,272208,290800,16132,16111,162719,175340,5248,4941,37162,41292,1288374,1254382,285063,306131,27274,28699,179992,193889,9509,9466,480205,435354,423199,380996,22473,23271,15517,12777,4777,4380,2067,1659,12172,12271,433976,391802,27861,28860,21209,18391,7818,7563,3195,2795
R,5,2020,37,4476215,2260111,2216104,1707387,1627643,297289,318950,32261,29386,166086,179809,7396,6756,49692,53560,1750386,1673825,315504,339847,49433,47920,186361,201378,12850,12433,1770809,1770975,1275521,1238144,274731,294846,16404,16341,161331,175276,5301,5052,37521,41316,1307710,1273523,287567,310186,27901,29225,178568,193697,9650,9622,489302,445129,431866,389499,22558,24104,15857,13045,4755,4533,2095,1704,12171,12244,442676,400302,27937,29661,21532,18695,7793,7681,3200,2811
R,5,2020,38,4444853,2242391,2202462,1698431,1620474,294123,316571,31310,28544,162917,178338,7355,6612,48255,51923,1740130,1665178,311732,337016,48384,46779,182383,198934,12680,12102,1758806,1758374,1271835,1231259,271689,293006,15757,15577,158189,173693,5239,4865,36097,39974,1302750,1265482,283982,307986,27073,28231,174602,191261,9458,9273,483585,444088,426596,389215,22434,23565,15553,12967,4728,4645,2116,1747,12158,11949,437380,399696,27750,29030,21311,18548,7781,7673,3222,2829
R,5,2020,39,4408219,2221693,2186526,1688255,1611095,293204,317748,30898,28638,154614,171544,7235,6248,47487,51253,1729181,1655374,310563,338090,47848,46688,173738,191563,12504,11680,1742541,1746298,1264797,1225294,271455,294190,15615,15885,149861,167030,5129,4597,35684,39302,1295280,1259003,283631,308949,26952,28432,166072,184123,9335,9005,479152,440228,423458,385801,21749,23558,15283,12753,4753,4514,2106,1651,11803,11951,433901,396371,26932,29141,20896,18256,7666,7440,3169,2675
R,5,2020,40,4349973,2190138,2159835,1661524,1587696,293337,318519,30554,27997,151818,169251,7026,6432,45879,49940,1701086,1630589,309970,338255,47444,45878,169989,188781,12222,11795,1712902,1723843,1240348,1205358,271321,295297,15233,15428,147200,164788,4873,4798,33927,38174,1269348,1237863,282764,309551,26363,27908,162373,181359,8978,9111,477236,435992,421176,382338,22016,23222,15321,12569,4618,4463,2153,1634,11952,11766,431738,392726,27206,28704,21081,17970,7616,7422,3244,2684
R,5,2020,41,4183244,2100554,2082690,1598060,1532638,277688,305842,28789,26781,146639,164535,6286,5856,43092,47038,1635167,1573077,293275,324118,44650,43853,163710,182971,11063,10787,1653446,1665271,1202563,1166789,257296,283536,14709,14661,142367,160313,4466,4284,32045,35688,1229864,1197224,268048,296549,25226,26453,156793,175967,8258,8264,447108,417419,395497,365849,20392,22306,14080,12120,4272,4222,1820,1572,11047,11350,405303,375853,25227,27569,19424,17400,6917,7004,2805,2523
R,5,2020,42,4112893,2062136,2050757,1576421,1516860,268414,296433,28267,26586,141393,159842,6204,5629,41437,45407,1611945,1555699,283205,313940,43698,43413,157939,177606,10673,10380,1616918,1633271,1181746,1149738,248709,274871,14337,14574,137152,155518,4388,4182,30586,34388,1207647,1178882,258796,287221,24541,26230,151021,170618,7917,8018,445218,417486,394675,367122,19705,21562,13930,12012,4241,4324,1816,1447,10851,11019,404298,376817,24409,26719,19157,17183,6918,6988,2756,2362
R,5,2020,43,4025215,2014004,2011211,1539590,1487061,260276,289340,27747,25850,140896,160044,5914,5564,39581,43352,1573698,1523979,274180,305878,42745,42103,156537,177131,10304,10219,1579492,1598965,1153843,1123496,241329,268326,14258,14393,136639,155848,4199,4061,29224,32841,1178698,1151186,250661,280037,24338,25727,149775,170269,7672,7804,434512,412246,385747,363565,18947,21014,13489,11457,4257,4196,1715,1503,10357,10511,395000,372793,23519,25841,18407,16376,6762,6862,2632,2415
R,5,2020,44,3928705,1965132,1963573,1500184,1452345,252889,281030,27000,25149,141661,158852,5554,5300,37844,40897,1532743,1487169,265914,296334,41463,40725,156816,175065,9739,9618,1540709,1558601,1122737,1094529,234695,260627,13745,13779,137595,154699,3990,3896,27947,31071,1146499,1120717,243376,271422,23459,24730,150373,168454,7308,7375,424423,404972,377447,357816,18194,20403,13255,11370,4066,4153,1564,1404,9897,9826,386244,366452,22538,24912,18004,15995,6443,6611,2431,2243
R,5,2020,45,3956128,1978508,1977620,1515925,1468694,252223,281113,26711,25058,142590,158594,5687,5072,35372,39089,1545988,1501846,264288,295571,40646,40163,156682,174110,9684,9115,1559626,1577885,1141400,1113636,235170,262024,13581,13908,138660,154679,4124,3759,26691,29879,1163824,1138694,243538,272224,23124,24538,150746,168032,7367,7034,418882,399735,374525,355058,17053,19089,13130,11150,3930,3915,1563,1313,8681,9210,382164,363152,20750,23347,17522,15625,5936,6078,2317,2081
R,5,2020,46,3887569,1942030,1945539,1487930,1443888,247353,277207,26014,24577,141308,157172,5229,4990,34196,37705,1517009,1475711,258807,291022,39548,39284,155043,172178,9112,9018,1539816,1556578,1127736,1097803,231121,258729,13395,13724,137708,153439,3851,3720,26005,29163,1149597,1122143,239042,268645,22824,24335,149526,166389,7026,6984,402214,388961,360194,346085,16232,18478,12619,10853,3600,3733,1378,1270,8191,8542,367412,353568,19765,22377,16724,14949,5517,5789,2086,2034
R,5,2020,47,3964434,1978965,1985469,1516983,1475125,255517,285682,25898,24814,141309,157547,5193,4941,34065,37360,1545862,1506626,266548,299175,39643,39775,155049,172315,9005,8866,1581968,1600466,1160936,1132385,239703,267667,13603,13983,137698,153746,3882,3687,26146,28998,1182840,1156533,247393,277436,23331,24897,149637,166496,6992,6911,396997,385003,356047,342740,15814,18015,12295,10831,3611,3801,1311,1254,7919,8362,363022,350093,19155,21739,16312,14878,5412,5819,2013,1955
R,5,2020,48,4170995,2086351,2084644,1615615,1566228,264939,294854,26349,25036,140254,156014,5253,4878,33941,37634,1644303,1597935,275797,308116,40520,40565,153660,170683,9054,8906,1692251,1702904,1262142,1225870,249326,277143,14146,14446,136546,152397,3897,3662,26194,29386,1284006,1250325,256969,286703,24355,25904,148186,165170,7011,6993,394100,381740,353473,340358,15613,17711,12203,10590,3708,3617,1356,1216,7747,8248,360297,347610,18828,21413,16165,14661,5474,5513,2043,1913
R,5,2020,49,4414548,2213054,2201494,1730387,1670101,276871,308432,27024,25921,138390,153555,5144,5058,35238,38427,1760253,1702441,288104,321902,41950,42142,152072,168205,9232,9328,1818761,1822096,1376594,1332422,261197,290601,14915,15110,134734,149896,3825,3796,27496,30271,1399652,1357634,269184,300430,25889,27343,146601,162561,7187,7333,394293,379398,353793,337679,15674,17831,12109,10811,3656,3659,1319,1262,7742,8156,360601,344807,18920,21472,16061,14799,5471,5644,2045,1995
R,5,2020,50,4290611,2149847,2140764,1684273,1631441,267923,294994,26196,24792,132547,148358,5303,5046,33605,36133,1712602,1661602,278533,307446,40746,40458,145369,162150,9329,9173,1767444,1776714,1341523,1306602,252665,278250,14302,14740,129001,144757,3976,3872,25977,28493,1363146,1330143,260089,287367,24923,26582,140082,156633,7311,7299,382403,364050,342750,324839,15258,16744,11894,10052,3546,3601,1327,1174,7628,7640,349456,331459,18444,20079,15823,13876,5287,5517,2018,1874
R,5,2020,51,4149120,2075462,2073658,1632569,1587863,253682,280606,25198,23807,128275,143020,4705,4791,31033,33571,1658848,1615936,263014,291898,39127,38853,140002,155532,8326,8582,1715756,1729471,1309764,1280901,239280,264659,14116,14208,125029,139701,3534,3612,24033,26390,1329896,1302724,245702,272772,24438,25623,135190,150566,6512,6769,359706,344187,322805,306962,14402,15947,11082,9599,3246,3319,1171,1179,7000,7181,328952,313212,17312,19126,14689,13230,4812,4966,1814,1813
R,5,2020,52,4059918,2027437,2032481,1596388,1555763,253175,281406,24411,23520,119415,135045,4677,4661,29371,32086,1621088,1582418,262023,292170,37834,38080,130472,146850,8061,8505,1676763,1696176,1281755,1255404,238843,265714,13639,14336,116326,131938,3487,3563,22713,25221,1300585,1276103,244908,273424,23603,25457,125900,142129,6337,6782,350674,336305,314633,300359,14332,15692,10772,9184,3089,3107,1190,1098,6658,6865,320503,306315,17115,18746,14231,12623,4572,4721,1724,1723
R,5,2020,53,4100297,2039777,2060520,1615876,1589741,253151,284032,24016,23520,113422,127329,4770,4618,28542,31280,1639748,1615694,261676,294667,37370,38078,123958,138463,8240,8264,1702001,1733779,1312205,1297820,239615,268856,13848,14685,110433,124328,3625,3516,22275,24574,1330575,1317954,245477,276490,23940,25808,119548,133934,6564,6587,337776,326741,303671,291921,13536,15176,10168,8835,2989,3001,1145,1102,6267,6706,309173,297740,16199,18177,13430,12270,4410,4529,1676,1677
R,5,2020,54,4168427,2070713,2097714,1637534,1616820,261484,292737,24390,23842,114388,128591,4612,4569,28305,31155,1661062,1642639,269921,302986,37990,38752,124562,139641,8087,8270,1737382,1775738,1338341,1329391,247723,277626,14232,15060,111490,125521,3539,3584,22057,24556,1356399,1349476,253509,284978,24594,26638,120277,135015,6461,6676,333331,321976,299193,287429,13761,15111,10158,8782,2898,3070,1073,985,6248,6599,304663,293163,16412,18008,13396,12114,4285,4626,1626,1594
R,5,2020,55,4343401,2147185,2196216,1707801,1705112,267334,301356,24838,24748,113683,128341,4734,4791,28795,31868,1731810,1731428,275632,311719,38965,40399,124019,139335,8229,8587,1820532,1876282,1414374,1419274,254027,286414,15012,16096,110804,125389,3697,3765,22618,25344,1432960,1439917,259757,293905,25826,28433,119796,134901,6632,6978,326653,319934,293427,285838,13307,14942,9826,8652,2879,2952,1037,1026,6177,6524,298850,291511,15875,17814,13139,11966,4223,4434,1597,1609
R,5,2020,56,4424553,2186186,2238367,1748837,1747965,264813,298085,24500,24659,114888,131263,4482,4617,28666,31778,1772650,1774169,272872,307987,38930,40567,125052,142264,8046,8456,1873878,1928502,1468627,1471413,251757,283547,15088,16068,112155,128432,3493,3633,22758,25409,1487314,1492087,257393,290693,26345,28781,120988,137933,6505,6866,312308,309865,280210,276552,13056,14538,9412,8591,2733,2831,989,984,5908,6369,285336,282082,15479,17294,12585,11786,4064,4331,1541,1590
R,5,2020,57,4423427,2178802,2244625,1746801,1759719,261044,295440,24095,24333,114380,129200,4326,4536,28156,31397,1770312,1785522,268716,305301,38228,40346,124434,139811,7709,8241,1880274,1945301,1478521,1492313,248803,281731,15099,16050,111735,126420,3401,3618,22715,25169,1497281,1512725,254204,288845,26370,28854,120560,135634,6317,6751,298528,299324,268280,267406,12241,13709,8996,8283,2645,2780,925,918,5441,6228,273031,272797,14512,16456,11858,11492,3874,4177,1392,1490
R,5,2020,58,4451566,2190528,2261038,1772558,1788176,257530,293754,23735,24336,104448,119385,4365,4384,27892,31003,1795837,1813587,265011,303495,37989,40461,114320,129755,7805,8035,1903311,1974224,1514375,1531928,245803,280807,15141,16302,101984,116701,3515,3486,22493,25000,1532972,1552194,251055,287872,26527,29372,110615,125682,6434,6552,287217,286814,258183,256248,11727,12947,8594,8034,2464,2684,850,898,5399,6003,262865,261393,13956,15623,11462,11089,3705,4073,1371,1483
R,5,2020,59,4426919,2172370,2254549,1760858,1786130,254492,291037,22983,23819,102441,119322,4184,4277,27412,29964,1783711,1810700,261695,300110,37204,39635,112114,129372,7473,7854,1900356,1978759,1516554,1539230,243408,278548,14753,16383,100005,116723,3367,3464,22269,24411,1534880,1559001,248552,285255,26185,29303,108534,125468,6166,6507,272014,275790,244304,246900,11084,12489,8230,7436,2436,2599,817,813,5143,5553,248831,251699,13143,14855,11019,10332,3580,3904,1307,1347
R,5,2020,60,4351172,2133038,2218134,1725221,1752683,251868,289049,22510,23393,102453,119443,4197,4100,26789,29466,1747623,1776737,258924,298219,36421,39054,111931,129113,7406,7571,1870098,1952683,1489126,1515497,241028,276860,14626,16143,100128,116950,3366,3304,21824,23929,1507215,1534768,246047,283645,25856,28922,108492,125316,6086,6239,262940,265451,236095,237186,10840,12189,7884,7250,2325,2493,831,796,4965,5537,240408,241969,12877,14574,10565,10132,3439,3797,1320,1332
