UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,2,2022,41,4423515,2226702,2196813,1689866,1615882,295030,320761,31058,28719,156038,173697,7323,6402,47387,51352,1730731,1660183,312371,341052,47949,46901,175153,193794,12641,11858,1742234,1751777,1261824,1225774,272961,296960,15602,15856,151246,169129,5154,4739,35447,39319,1292115,1259431,285036,311650,26844,28506,167383,186252,9400,9159,484468,445036,428042,390108,22069,23801,15456,12863,4792,4568,2169,1663,11940,12033,438616,400752,27335,29402,21105,18395,7770,7542,3241,2699
R,2,2022,42,4282545,2151800,2130745,1632803,1565704,286073,313253,29873,27428,151367,168999,6741,6279,44943,49082,1671598,1607856,302340,332655,46389,44990,169131,188193,11806,11517,1685135,1700840,1220949,1188802,264489,290223,14864,15054,146904,164652,4697,4704,33232,37405,1249377,1220657,275643,304108,25748,27277,161786,180945,8706,8922,466665,429905,411854,376902,21584,23030,15009,12374,4463,4347,2044,1575,11711,11677,422221,387199,26697,28547,20641,17713,7345,7248,3100,2595
R,2,2022,43,4139271,2074114,2065157,1578161,1519880,272617,301573,28179,26565,146547,165027,6220,5763,42390,46349,1614631,1559725,287926,319514,43772,43451,163429,183225,10815,10586,1630016,1648351,1185154,1154544,252395,279345,14326,14456,142280,160715,4435,4223,31426,35068,1211881,1184436,262925,292072,24653,26073,156490,176154,8074,8115,444098,416806,393007,365336,20222,22228,13853,12109,4267,4312,1785,1540,10964,11281,402750,375289,25001,27442,19119,17378,6939,7071,2741,2471
R,2,2022,44,4099098,2050177,2048921,1567623,1515184,265665,295349,28175,26620,141611,160997,6159,5725,40944,45046,1602765,1553689,280282,312742,43550,43329,157867,178599,10612,10462,1607621,1630415,1175170,1147034,246229,273669,14314,14646,137345,156723,4372,4233,30191,34110,1200763,1175928,256131,285921,24503,26228,150992,171687,7885,8047,442556,418506,392453,368150,19436,21680,13861,11974,4266,4274,1787,1492,10753,10936,402002,377761,24151,26821,19047,17101,6875,6912,2727,2415
R,2,2022,45,3964294,1979872,1984422,1512145,1466706,253922,283518,27144,25331,141944,160724,5814,5411,38903,42732,1545670,1503080,267357,299745,41821,41405,157500,177614,10195,9977,1551057,1575037,1131236,1105526,235243,262681,13889,14002,137790,156551,4153,3949,28746,32328,1155701,1132743,244219,274127,23721,25213,150893,170813,7616,7631,428815,409385,380909,361180,18679,20837,13255,11329,4154,4173,1661,1462,10157,10404,389969,370337,23138,25618,18100,16192,6607,6801,2579,2346
R,2,2022,46,3917833,1956263,1961570,1492656,1449180,251094,280748,26656,25037,143406,160965,5531,5299,36920,40341,1524365,1483554,263912,295770,40873,40374,158098,177016,9546,9546,1535042,1558097,1117751,1092369,233060,260525,13556,13787,139391,156844,3990,3925,27294,30647,1140896,1118238,241621,271068,23155,24538,151788,170496,7193,7344,421221,403473,374905,356811,18034,20223,13100,11250,4015,4121,1541,1374,9626,9694,383469,365316,22291,24702,17718,15836,6310,6520,2353,2202
R,2,2022,47,3924802,1959047,1965755,1501911,1460591,248075,278611,26379,24695,142393,158069,5584,5049,34705,38740,1531414,1493427,259855,292915,40059,39740,156219,173417,9537,9043,1545350,1567917,1131709,1106950,231314,259664,13440,13704,138548,154218,4072,3739,26267,29642,1153812,1131783,239520,269770,22818,24335,150444,167439,7278,6980,413697,397838,370202,353641,16761,18947,12939,10991,3845,3851,1512,1310,8438,9098,377602,361644,20335,23145,17241,15405,5775,5978,2259,2063
R,2,2022,48,3862722,1924886,1937836,1474363,1437439,244466,275737,25340,24372,141745,158012,5173,5001,33799,37275,1503094,1468888,255745,289343,38701,38892,155365,172910,8980,8976,1530084,1552937,1120733,1094966,228533,257469,13060,13623,138209,154275,3826,3739,25723,28865,1142331,1119047,236280,267238,22409,24135,149954,167144,6954,6960,394802,384899,353630,342473,15933,18268,12280,10749,3536,3737,1347,1262,8076,8410,360763,349841,19465,22105,16292,14757,5411,5766,2026,2016
R,2,2022,49,3989600,1987742,2001858,1524884,1488353,255417,287174,25932,24771,142380,159261,5194,5000,33935,37299,1553666,1519793,266317,300555,39748,39786,156038,174008,8998,8942,1591940,1615835,1169924,1144660,239696,269030,13583,13951,138764,155497,3897,3726,26076,28971,1191786,1168759,247291,278681,23415,24916,150626,168271,6978,6987,395802,386023,354960,343693,15721,18144,12349,10820,3616,3764,1297,1274,7859,8328,361880,351034,19026,21874,16333,14870,5412,5737,2020,1955
R,2,2022,50,4188697,2091713,2096984,1626287,1580916,262334,293963,25863,25096,138263,154476,5281,4855,33685,37678,1654754,1612706,273070,307209,39927,40708,151604,169071,9076,8894,1703449,1718497,1278024,1243583,246859,276412,13999,14493,134579,150894,3914,3666,26074,29449,1299795,1268145,254413,285942,24182,26061,146179,163588,7041,7005,388264,378487,348263,337333,15475,17551,11864,10603,3684,3582,1367,1189,7611,8229,354959,344561,18657,21267,15745,14647,5425,5483,2035,1889
R,2,2022,51,4390224,2196004,2194220,1717187,1665836,273518,305284,26804,25585,138489,154361,5117,5101,34889,38053,1746742,1697786,284689,318607,41661,41731,151885,168863,9163,9380,1805750,1818970,1367209,1331812,257879,287609,14744,14957,134872,150710,3825,3836,27221,30046,1390011,1356781,265832,297386,25675,27161,146484,163233,7165,7374,390254,375250,349978,334024,15639,17675,12060,10628,3617,3651,1292,1265,7668,8007,356731,341005,18857,21221,15986,14570,5401,5630,1998,2006
R,2,2022,52,4204602,2098933,2105669,1647441,1607024,258125,287745,25332,24262,130276,146456,5216,4986,32543,35196,1674948,1636456,268251,299761,39504,39637,142712,159860,9116,8966,1726643,1747218,1313555,1287149,243304,271215,13942,14402,126823,142938,3938,3839,25081,27675,1334490,1310069,250300,279934,24271,26006,137579,154479,7160,7145,372290,358451,333886,319875,14821,16530,11390,9860,3453,3518,1278,1147,7462,7521,340458,326387,17951,19827,15233,13631,5133,5381,1956,1821
R,2,2022,53,4085091,2037875,2047216,1601060,1565440,249544,277487,24801,23423,127642,143118,4592,4768,30236,32980,1626578,1592965,258660,288542,38396,38227,139087,155401,8139,8561,1684136,1706407,1283720,1261402,235219,261610,13830,14000,124506,139857,3446,3602,23415,25936,1303258,1282781,241473,269543,23942,25265,134420,150553,6369,6773,353739,340809,317340,304038,14325,15877,10971,9423,3136,3261,1146,1166,6821,7044,323320,310184,17187,18999,14454,12962,4667,4848,1770,1788
R,2,2022,54,4014070,1996010,2018060,1575512,1548118,246992,277989,23619,23302,116478,132455,4654,4578,28755,31618,1599737,1574406,255567,288675,36819,37733,127261,143942,7982,8342,1655334,1686919,1269731,1252502,233051,262419,13310,14232,113466,129426,3490,3512,22286,24828,1288250,1272901,238923,270054,23131,25278,122819,139307,6301,6660,340676,331141,305781,295616,13941,15570,10309,9070,3012,3029,1164,1066,6469,6790,311487,301505,16644,18621,13688,12455,4442,4635,1681,1682
R,2,2022,55,4054265,2008987,2045278,1591439,1577901,248408,281847,23408,23169,113012,126883,4719,4591,28001,30887,1614786,1603503,256844,292302,36532,37626,123311,137855,8145,8213,1677968,1722300,1293786,1289280,235073,266830,13524,14527,110098,123899,3606,3526,21881,24238,1311762,1309123,240860,274299,23503,25579,118999,133366,6512,6569,331019,322978,297653,288621,13335,15017,9884,8642,2914,2984,1113,1065,6120,6649,303024,294380,15984,18003,13029,12047,4312,4489,1633,1644
R,2,2022,56,4152721,2054123,2098598,1626405,1618790,256848,290699,24138,23868,114038,129559,4637,4593,28057,31089,1649752,1644556,265139,300875,37668,38725,124138,140611,8085,8284,1726181,1778890,1332180,1333591,243148,275557,14168,15125,111193,126491,3590,3604,21902,24522,1350138,1353639,248842,282850,24476,26662,119945,135998,6495,6703,327942,319708,294225,285199,13700,15142,9970,8743,2845,3068,1047,989,6155,6567,299614,290917,16297,18025,13192,12063,4193,4613,1590,1581
R,2,2022,57,4323724,2126577,2197147,1695275,1708593,260806,298415,24260,24503,113285,129211,4609,4742,28342,31683,1718918,1734771,268910,308629,38274,40240,123408,140077,8053,8492,1809357,1881425,1410325,1426488,247870,283664,14756,15947,110471,126336,3618,3740,22317,25250,1428693,1447071,253461,291034,25555,28419,119262,135762,6509,6911,317220,315722,284950,282105,12936,14751,9504,8556,2814,2875,991,1002,6025,6433,290225,287700,15449,17595,12719,11821,4146,4315,1544,1581
R,2,2022,58,4354975,2141552,2213423,1714845,1730074,255730,291573,23848,24139,114593,131656,4380,4592,28156,31389,1738284,1755953,263534,301329,38084,39835,124597,142503,7809,8398,1838341,1909072,1442759,1458530,243043,277303,14774,15719,111949,128830,3406,3623,22410,25067,1461211,1478929,248505,284318,25908,28244,120664,138194,6309,6831,303211,304351,272086,271544,12687,14270,9074,8420,2644,2826,974,969,5746,6322,277073,277024,15029,17011,12176,11591,3933,4309,1500,1567
R,2,2022,59,4360652,2137047,2223605,1716151,1745841,252916,290393,23385,24011,112757,127777,4336,4544,27502,31039,1739137,1771351,260392,300117,37147,39904,122585,138277,7706,8219,1846083,1928559,1454688,1482197,240961,276929,14622,15852,110154,125047,3434,3629,22224,24905,1473062,1502413,246200,283950,25631,28596,118797,134140,6343,6721,290964,295046,261463,263644,11955,13464,8763,8159,2603,2730,902,915,5278,6134,266075,268938,14192,16167,11516,11308,3788,4137,1363,1498
R,2,2022,60,4358828,2133714,2225114,1731821,1764115,246144,285446,22881,23778,101261,117143,4265,4260,27342,30372,1754633,1789018,253442,294961,36903,39661,110957,127266,7585,7834,1858705,1946463,1484715,1515083,234884,272816,14660,16085,98909,114548,3445,3411,22092,24520,1502958,1534956,240025,279723,25880,28984,107401,123325,6275,6413,275009,278651,247106,249032,11260,12630,8221,7693,2352,2595,820,849,5250,5852,251675,254062,13417,15238,11023,10677,3556,3941,1310,1421
R,2,2022,61,4345046,2120307,2224739,1716663,1759702,246919,286281,22421,23509,103269,121276,4150,4293,26885,29678,1739166,1784016,253989,295264,36332,39164,112707,131242,7380,7817,1853553,1951519,1477071,1515012,236018,273969,14346,16157,100880,118705,3353,3477,21885,24199,1495173,1534607,241067,280613,25563,28935,109239,127369,6090,6480,266754,273220,239592,244690,10901,12312,8075,7352,2389,2571,797,816,5000,5479,243993,249409,12922,14651,10769,10229,3468,3873,1290,1337
R,2,2022,62,4232528,2061289,2171239,1672973,1720664,237869,278774,21398,22602,99166,116661,4049,3972,25834,28566,1694552,1744077,244581,287581,34805,37838,108391,126005,7142,7322,1812050,1914728,1449116,1491516,227605,266917,13985,15564,96958,114257,3270,3220,21116,23254,1466623,1510329,232387,273422,24865,28038,105074,122381,5889,6062,249239,256511,223857,229148,10264,11857,7413,7038,2208,2404,779,752,4718,5312,227929,233748,12194,14159,9940,9800,3317,3624,1253,1260
R,2,2022,63,4166403,2019505,2146898,1645073,1707982,229228,270347,19864,21618,97269,115948,3714,3824,24357,27179,1665393,1730292,235536,278451,32853,36437,105666,124798,6513,6889,1790237,1904926,1439315,1491457,219419,259161,13241,15070,95222,113724,3027,3147,20013,22367,1455864,1509644,223927,265171,23912,27363,102649,121462,5413,5785,229268,241972,205758,216525,9809,11186,6623,6548,2047,2224,687,677,4344,4812,209529,220648,11609,13280,8941,9074,3017,3336,1100,1104
R,2,2022,64,4134251,1997070,2137181,1633869,1709140,220863,263334,19679,21116,95140,113397,3577,3708,23942,26486,1653730,1730817,227079,271292,32552,35830,103389,121747,6380,6724,1777098,1902727,1436293,1498971,211755,252685,13098,14896,93206,111397,2945,3018,19801,21760,1452562,1516565,216282,258586,23739,27102,100560,118685,5340,5607,219972,234454,197576,210169,9108,10649,6581,6220,1934,2000,632,690,4141,4726,201168,214252,10797,12706,8813,8728,2829,3062,1040,1117
R,2,2022,65,3987755,1916026,2071729,1570726,1655610,208981,256033,18527,20147,91972,110966,3358,3463,22462,25510,1589474,1676598,214813,263646,30804,34601,99484,118789,5935,6354,1710974,1849980,1386731,1457146,200342,245754,12361,14296,90180,108896,2749,2890,18611,20998,1402117,1474220,204558,251354,22537,26373,96885,115716,4986,5356,205052,221749,183995,198464,8639,10279,6166,5851,1792,2070,609,573,3851,4512,187357,202378,10255,12292,8267,8228,2599,3073,949,998
R,2,2022,66,3845574,1836752,2008822,1509185,1609392,196176,242850,17607,19337,89307,109695,3099,3435,21378,24113,1526991,1629051,201658,250072,29299,32956,96451,117214,5565,6137,1642677,1795001,1334966,1417663,187892,233196,11860,13771,87614,107737,2577,2822,17768,19812,1349620,1433624,191835,238508,21604,25132,93990,114285,4724,5127,194075,213821,174219,191729,8284,9654,5747,5566,1693,1958,522,613,3610,4301,177371,195427,9823,11564,7695,7824,2461,2929,841,1010
R,2,2022,67,3748216,1782404,1965812,1470462,1581518,186011,233060,16443,18120,86346,106937,2988,3276,20154,22901,1487185,1600194,191148,239868,27684,31116,93024,113947,5306,5925,1601753,1763325,1307548,1398982,178521,224278,11412,13226,84793,105146,2503,2729,16976,18964,1321508,1414226,182299,229356,20936,24156,90789,111309,4523,5020,180651,202487,162914,182536,7490,8782,5031,4894,1553,1791,485,547,3178,3937,165677,185968,8849,10512,6748,6960,2235,2638,783,905
R,2,2022,68,3568718,1687785,1880933,1403449,1524049,168327,216690,15090,16774,79679,99226,2647,2960,18593,21234,1418992,1541388,172916,222868,25709,29044,85639,105676,4731,5386,1524099,1694837,1255887,1356265,161413,208595,10540,12226,78343,97605,2214,2473,15702,17673,1268935,1370515,164768,213189,19603,22585,83680,103314,4048,4604,163686,186096,147562,167784,6914,8095,4550,4548,1336,1621,433,487,2891,3561,150057,170873,8148,9679,6106,6459,1959,2362,683,782
R,2,2022,69,3462383,1628971,1833412,1359686,1489546,157010,206643,13915,15944,78665,98592,2644,2867,17051,19820,1373837,1505749,161242,212338,23584,27499,84231,104579,4635,5177,1477512,1657592,1223033,1330699,150613,199008,9797,11734,77376,97039,2273,2414,14420,16698,1234891,1344194,153714,203366,18081,21638,82360,102298,4018,4417,151459,175820,136653,158847,6397,7635,4118,4210,1289,1553,371,453,2631,3122,138946,161555,7528,8972,5503,5861,1871,2281,617,760
R,2,2022,70,3297729,1545315,1752414,1299022,1431244,145674,195948,12897,14768,69486,89394,2288,2603,15948,18457,1312257,1446441,149589,201266,22261,25830,74452,94608,4160,4683,1404292,1589208,1171201,1283904,140002,188700,9254,10933,68327,87992,1959,2193,13549,15486,1182358,1296471,142926,192721,17248,20432,72799,92575,3611,4004,141023,163206,127821,147340,5672,7248,3643,3835,1159,1402,329,410,2399,2971,129899,149970,6663,8545,5013,5398,1653,2033,549,679
R,2,2022,71,3094627,1439408,1655219,1200352,1341445,139596,188522,12354,14090,69658,91240,2265,2433,15183,17489,1213002,1355647,143352,193675,21208,24403,74375,96447,4026,4479,1306371,1497263,1080032,1198732,134016,181616,8950,10348,68520,89828,1928,2072,12925,14667,1090712,1210501,136794,185517,16598,19169,72751,94378,3501,3837,133037,157956,120320,142713,5580,6906,3404,3742,1138,1412,337,361,2258,2822,122290,145146,6558,8158,4610,5234,1624,2069,525,642
R,2,2022,72,2990725,1387846,1602879,1162421,1305298,129420,177604,11687,13175,67955,87826,2217,2440,14146,16536,1174178,1318751,132870,182451,20154,23044,72222,92529,3893,4364,1265010,1455710,1051082,1172044,124415,171181,8556,9870,66965,86579,1880,2067,12112,13969,1061090,1183281,127055,174889,15870,18410,70769,90705,3359,3760,122836,147169,111339,133254,5005,6423,3131,3305,990,1247,337,373,2034,2567,113088,135470,5815,7562,4284,4634,1453,1824,534,604
R,2,2022,73,2912128,1347887,1564241,1137227,1285498,120246,166709,10926,12464,64173,81573,2068,2293,13247,15704,1148214,1298412,123465,171221,18868,21900,68191,86005,3604,4050,1234792,1426162,1034609,1160289,115678,160853,8119,9383,63233,80388,1767,1965,11386,13284,1043983,1171103,118143,164287,15039,17602,66824,84260,3131,3498,113095,138079,102618,125209,4568,5856,2807,3081,940,1185,301,328,1861,2420,104231,127309,5322,6934,3829,4298,1367,1745,473,552
R,2,2022,74,2930660,1357000,1573660,1161505,1314597,110855,154516,10376,11709,59413,75363,1907,2046,12944,15429,1172352,1327391,113979,158832,18318,21174,63103,79602,3398,3756,1249264,1442039,1063597,1194948,106645,148997,7680,8901,58543,74278,1648,1754,11151,13161,1072878,1205744,109022,152345,14651,17156,61821,78027,2986,3278,107736,131621,97908,119649,4210,5519,2696,2808,870,1085,259,292,1793,2268,99474,121647,4957,6487,3667,4018,1282,1575,412,478
R,2,2022,75,2687916,1246062,1441854,1071291,1209706,97410,136620,9510,10689,54424,69128,1711,1798,11716,13913,1081208,1221284,100123,140412,16683,19105,57737,72997,3075,3385,1148223,1320616,982179,1099454,93626,131507,7110,8191,53728,68092,1473,1539,10107,11833,990699,1109203,95689,134406,13428,15509,56667,71520,2674,2952,97839,121238,89112,110252,3784,5113,2400,2498,696,1036,238,259,1609,2080,90509,112081,4434,6006,3255,3596,1070,1477,401,433
R,2,2022,76,2033253,920732,1112521,780211,920191,77585,113908,7365,8645,44924,56974,1480,1655,9167,11148,787831,929394,79771,116975,12797,15203,47706,60224,2637,2994,838965,1006399,705729,823562,74390,109459,5405,6457,44286,56126,1287,1427,7868,9368,712218,831221,76040,111753,10140,12084,46774,58969,2309,2618,81767,106122,74482,96629,3195,4449,1960,2188,638,848,193,228,1299,1780,75613,98173,3731,5222,2657,3119,932,1255,328,376
R,2,2022,77,1980665,892694,1087971,760419,903855,72837,108711,6909,8238,42445,54711,1297,1526,8787,10930,767817,912894,74906,111788,12132,14729,45018,57828,2425,2851,818102,989877,692377,814380,69960,104777,5174,6203,41871,53903,1125,1317,7595,9297,698723,822006,71534,107120,9788,11856,44172,56645,2140,2499,74592,98094,68042,89475,2877,3934,1735,2035,574,808,172,209,1192,1633,69094,90888,3372,4668,2344,2873,846,1183,285,352
R,2,2022,78,1951689,872569,1079120,751190,908864,67315,102370,6301,7731,38599,48537,1180,1278,7984,10340,757946,917486,69044,105190,11216,13966,40851,51357,2209,2519,805036,987446,689468,825100,64677,98726,4789,5918,38079,47818,1041,1112,6982,8772,695363,832357,66017,100862,9173,11348,40094,50294,1961,2216,67533,91674,61722,83764,2638,3644,1512,1813,520,719,139,166,1002,1568,62583,85129,3027,4328,2043,2618,757,1063,248,303
R,2,2022,79,1845855,818651,1027204,705953,866498,61796,96313,5798,7092,36714,46663,1003,1234,7387,9404,712174,874329,63531,98866,10367,12866,38747,49198,1867,2290,757405,941029,649954,787858,59365,92739,4507,5371,36265,46002,875,1046,6439,8013,655363,794493,60703,94668,8593,10438,38071,48225,1633,1987,61246,86175,55999,78640,2431,3574,1291,1721,449,661,128,188,948,1391,56811,79836,2828,4198,1774,2428,676,973,234,303
R,2,2022,80,1562488,683973,878515,587114,737330,52371,84003,5076,6135,32101,41713,897,1053,6414,8281,592481,744221,53853,86239,8946,11161,33978,43997,1674,1994,630181,803668,537924,668690,50293,81121,3908,4714,31695,41136,788,884,5573,7123,542568,674582,51429,82850,7349,9138,33368,43144,1482,1722,53792,74847,49190,68640,2078,2882,1168,1421,406,577,109,169,841,1158,49913,69639,2424,3389,1597,2023,610,853,192,272
R,2,2022,81,1403126,605769,797357,516989,666440,47009,77444,4545,5691,30591,39374,835,982,5800,7426,521853,672595,48299,79469,8029,10116,32361,41500,1551,1859,555698,726072,471124,601110,45081,74598,3486,4388,30216,38827,735,824,5056,6325,475353,606307,46068,76141,6573,8246,31797,40702,1374,1600,50071,71285,45865,65330,1928,2846,1059,1303,375,547,100,158,744,1101,46500,66288,2231,3328,1456,1870,564,798,177,259
R,2,2022,82,1256607,534793,721814,455841,602313,41718,70741,3933,5108,27386,35709,731,964,5184,6979,460220,608104,42896,72654,6962,9252,28971,37676,1367,1809,490025,656751,414894,542740,39949,68122,3016,3920,27027,35203,632,799,4507,5967,418682,547673,40847,69568,5696,7554,28457,36935,1203,1542,44768,65063,40947,59573,1769,2619,917,1188,359,506,99,165,677,1012,41538,60431,2049,3086,1266,1698,514,741,164,267
R,2,2022,83,1175225,494225,681000,423803,573032,36988,64173,3567,4720,24688,32119,617,825,4562,6131,427659,578151,38028,65807,6320,8359,26043,33869,1139,1554,453756,620535,386673,517623,35442,61728,2765,3613,24389,31674,526,690,3961,5207,390002,521944,36230,62964,5200,6784,25602,33202,998,1314,40469,60465,37130,55409,1546,2445,802,1107,299,445,91,135,601,924,37657,56207,1798,2843,1120,1575,441,667,141,240
R,2,2022,84,1046595,433383,613212,370665,514343,32672,58429,3107,4233,22254,29919,576,779,4109,5509,374160,518939,33641,59949,5532,7420,23492,31494,1047,1451,397390,558788,337608,464494,31335,56213,2391,3264,21991,29502,490,644,3575,4671,340642,468358,32073,57364,4546,6045,23100,30882,902,1232,35993,54424,33057,49849,1337,2216,716,969,263,417,86,135,534,838,33518,50581,1568,2585,986,1375,392,612,145,219
R,2,2022,85,925738,376104,549634,322129,462138,27757,51595,2665,3718,19510,26612,489,647,3554,4924,325145,466228,28550,52949,4713,6580,20643,28039,911,1226,344223,500369,292771,416816,26521,49683,2086,2845,19292,26239,427,557,3126,4229,295409,420308,27127,50728,3921,5351,20325,27511,812,1069,31881,49265,29358,45322,1236,1912,579,873,218,373,62,90,428,695,29736,45920,1423,2221,792,1229,318,528,99,157
R,2,2022,86,833593,332206,501387,284263,420684,24968,47695,2339,3396,17112,24459,433,589,3091,4564,286845,424472,25684,48930,4116,6037,18077,25787,834,1112,303916,456754,258214,379687,23881,45953,1817,2590,16920,24124,381,492,2703,3908,260466,382912,24433,46910,3404,4897,17789,25291,738,955,28290,44633,26049,40997,1087,1742,522,806,192,335,52,97,388,656,26379,41560,1251,2020,712,1140,288,496,96,157
R,2,2022,87,736358,287314,449044,246489,378736,21007,41823,1963,2912,14779,21078,382,499,2694,3996,248788,382046,21620,42917,3485,5218,15629,22290,726,973,263215,409784,224201,342578,20154,40334,1525,2206,14604,20788,336,425,2395,3453,226243,345427,20646,41190,2901,4232,15364,21864,651,843,24099,39260,22288,36158,853,1489,438,706,175,290,46,74,299,543,22545,36619,974,1727,584,986,265,426,75,130
R,2,2022,88,621907,237264,384643,203547,323579,17004,35689,1612,2403,12516,19082,343,436,2242,3454,205452,326455,17512,36617,2869,4366,13257,20122,618,873,217459,351134,185251,292678,16306,34410,1252,1838,12375,18836,297,384,1978,2988,186931,295154,16705,35136,2380,3574,13046,19764,543,768,19805,33509,18296,30901,698,1279,360,565,141,246,46,52,264,466,18521,31301,807,1481,489,792,211,358,75,105
R,2,2022,89,564734,209469,355265,179837,299425,14988,32655,1408,2237,11009,17491,278,389,1949,3068,181476,301980,15446,33513,2474,3986,11661,18376,528,782,192426,325358,164065,271829,14375,31506,1095,1741,10888,17278,251,339,1752,2665,165531,274037,14750,32197,2061,3300,11486,18053,482,686,17043,29907,15772,27596,613,1149,313,496,121,213,27,50,197,403,15945,27943,696,1316,413,686,175,323,46,96
R,2,2022,90,481685,173578,308107,151029,263169,10927,25623,1083,1801,8766,14549,223,315,1550,2650,152354,265383,11294,26338,1935,3326,9278,15309,422,646,159360,282817,137772,239725,10503,24741,841,1387,8679,14391,193,279,1372,2294,138941,241630,10804,25303,1598,2729,9145,15075,367,571,14218,25290,13257,23444,424,882,242,414,87,158,30,36,178,356,13413,23753,490,1035,337,597,133,234,55,75
R,2,2022,91,424559,147952,276607,127957,235445,9498,22992,945,1626,7946,13863,205,297,1401,2384,129138,237445,9814,23652,1719,2962,8423,14576,385,586,135677,253517,116570,214039,9086,22197,724,1239,7874,13720,184,253,1239,2069,117618,215765,9338,22712,1412,2421,8302,14353,347,515,12275,23090,11387,21406,412,795,221,387,72,143,21,44,162,315,11520,21680,476,940,307,541,121,223,38,71
R,2,2022,92,341881,114270,227611,98703,193580,7364,19298,763,1290,6194,11289,161,251,1085,1903,99626,195148,7623,19844,1374,2365,6537,11840,307,493,104789,209222,89893,176514,7058,18653,598,1007,6140,11163,144,222,956,1663,90707,177883,7266,19086,1144,1966,6444,11650,271,432,9481,18389,8810,17066,306,645,165,283,54,126,17,29,129,240,8919,17265,357,758,230,399,93,190,36,61
R,2,2022,93,283769,90819,192950,78698,164570,5605,15858,588,1066,4935,9540,112,215,881,1701,79429,165982,5818,16350,1088,2033,5220,10026,224,437,83543,177922,71923,150688,5373,15300,463,818,4894,9444,102,186,788,1486,72575,151909,5552,15698,919,1686,5154,9880,200,384,7276,15028,6775,13882,232,558,125,248,41,96,10,29,93,215,6854,14073,266,652,169,347,66,146,24,53
R,2,2022,94,228436,69743,158693,60202,135443,4302,12974,441,890,4015,7849,83,159,700,1378,60794,136589,4458,13336,822,1699,4244,8235,182,346,64433,146974,55245,124597,4147,12555,350,693,3984,7769,73,138,634,1222,55780,125609,4280,12849,698,1424,4196,8115,162,304,5310,11719,4957,10846,155,419,91,197,31,80,10,21,66,156,5014,10980,178,487,124,275,48,120,20,42
R,2,2022,95,174456,50713,123743,43621,105482,3134,9987,328,708,3040,6343,59,135,531,1088,44068,106398,3264,10306,627,1315,3210,6644,130,268,46842,114749,40022,97171,3006,9650,273,562,3016,6280,53,122,472,964,40421,97976,3109,9915,542,1110,3164,6550,112,241,3871,8994,3599,8311,128,337,55,146,24,63,6,13,59,124,3647,8422,155,391,85,205,46,94,18,27
R,2,2022,96,132960,36686,96274,31290,81775,2304,7816,242,516,2408,5177,40,102,402,888,31626,82507,2411,8079,462,1023,2535,5418,96,214,33964,89530,28761,75535,2225,7567,193,416,2391,5131,35,90,359,791,29061,76191,2312,7789,390,877,2508,5343,85,185,2722,6744,2529,6240,79,249,49,100,17,46,5,12,43,97,2565,6316,99,290,72,146,27,75,11,29
R,2,2022,97,99263,25949,73314,22059,62342,1584,5799,174,427,1821,3975,33,88,278,683,22288,62904,1657,6009,331,813,1917,4164,71,177,24126,68456,20362,57842,1529,5624,142,346,1811,3945,31,80,251,619,20570,58354,1590,5804,285,703,1899,4113,64,159,1823,4858,1697,4500,55,175,32,81,10,30,2,8,27,64,1718,4550,67,205,46,110,18,51,7,18
R,2,2022,98,68803,17350,51453,14563,43557,1075,4062,121,277,1346,3009,22,60,223,488,14745,43956,1142,4217,238,560,1424,3138,51,123,16036,48153,13345,40499,1033,3940,100,228,1337,2987,20,55,201,444,13512,40862,1089,4074,208,488,1408,3105,44,113,1314,3300,1218,3058,42,122,21,49,9,22,2,5,22,44,1233,3094,53,143,30,72,16,33,7,10
