UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,10,2020,30,4760943,2406071,2354872,1752723,1689365,372226,377378,35537,32824,171100,178487,7712,7203,66773,69615,1810941,1750300,399811,408134,56345,54202,197969,205293,14451,13838,1896428,1883531,1307609,1279687,345452,350815,19750,19306,165849,173217,5534,5387,52234,55119,1352958,1327806,366495,374892,34112,34275,188867,196104,10877,10651,509643,471341,445114,409678,26774,26563,15787,13518,5251,5270,2178,1816,14539,14496,457983,422494,33316,33242,22233,19927,9102,9189,3574,3187
R,10,2020,31,4631340,2342593,2288747,1711890,1640085,354771,363702,34249,31478,171975,181790,7718,6837,61990,64855,1765976,1696454,379949,391986,53941,51412,196815,207248,13856,13213,1852315,1839934,1283540,1249553,329143,338488,18783,18533,166952,176669,5611,5169,48286,51522,1325466,1294129,348116,360540,32257,32563,188319,198645,10527,10305,490278,448813,428350,390532,25628,25214,15466,12945,5023,5121,2107,1668,13704,13333,440510,402325,31833,31446,21684,18849,8496,8603,3329,2908
R,10,2020,32,4571917,2307790,2264127,1701011,1635000,335475,348394,34196,30691,170542,181055,7598,6965,58968,62022,1752201,1689060,358816,375023,52778,49837,194727,205560,13670,13045,1815574,1816944,1269946,1245639,310606,323514,18428,17643,165590,176065,5532,5236,45472,48847,1309257,1288103,327901,343908,30868,31031,186328,197076,10342,10106,492216,447183,431065,389361,24869,24880,15768,13048,4952,4990,2066,1729,13496,13175,442944,400957,30915,31115,21910,18806,8399,8484,3328,2939
R,10,2020,33,4476336,2265863,2210473,1683767,1604945,318951,331782,32722,29632,167415,177920,7686,6769,55322,59425,1731650,1656737,340727,357031,50629,48207,189987,201536,13544,12604,1780293,1771796,1257423,1222318,295035,307639,17283,17053,162623,173212,5504,5062,42425,46512,1293863,1262687,311003,326851,29253,29894,181990,193522,10217,9740,485570,438677,426344,382627,23916,24143,15439,12579,4792,4708,2182,1707,12897,12913,437787,394050,29724,30180,21376,18313,7997,8014,3327,2864
R,10,2020,34,4493403,2277012,2216391,1703359,1619714,311801,325942,32652,29619,167962,177679,7666,6843,53572,56594,1749936,1668744,332317,349543,49965,48123,190006,199975,13400,12496,1786356,1776426,1271885,1235467,287951,301715,17131,16769,163054,173101,5474,5125,40861,44249,1307238,1273605,302693,319670,28657,29661,181873,192222,10040,9680,490656,439965,431474,384247,23850,24227,15521,12850,4908,4578,2192,1718,12711,12345,442698,395139,29624,29873,21308,18462,8133,7753,3360,2816
R,10,2020,35,4502818,2280041,2222777,1712981,1627780,307412,323744,32223,29316,167654,179299,7606,6842,52165,55796,1758183,1676199,327205,346291,49835,47655,188781,201688,13163,12580,1787393,1782066,1279388,1242432,284022,299880,16391,16569,162896,174674,5400,5212,39296,43299,1313153,1279819,298089,316571,27970,29345,180923,193853,9835,9862,492648,440711,433593,385348,23390,23864,15832,12747,4758,4625,2206,1630,12869,12497,445030,396380,29116,29720,21865,18310,7858,7835,3328,2718
R,10,2020,36,4425561,2235255,2190306,1681419,1605654,296614,315592,31662,28890,168202,179656,7344,6513,50014,54001,1724814,1652380,315093,336903,48643,47026,188718,201688,12860,12165,1753388,1753695,1256841,1223439,274065,292298,16258,16202,163428,175224,5208,4862,37588,41670,1289214,1259344,287080,307904,27425,28736,180882,194038,9580,9376,481867,436611,424578,382215,22549,23294,15404,12688,4774,4432,2136,1651,12426,12331,435600,393036,28013,28999,21218,18290,7836,7650,3280,2789
R,10,2020,37,4438484,2241533,2196951,1691482,1611988,295134,315742,31982,29166,166297,179884,7393,6706,49245,53465,1734102,1658135,313286,336570,48892,47574,186486,201480,12733,12377,1757487,1757389,1264581,1227503,272616,292011,16204,16171,161557,175474,5345,5018,37184,41212,1296503,1262843,285397,307293,27483,28921,178743,193935,9588,9570,484046,439562,426901,384485,22518,23731,15778,12995,4740,4410,2048,1688,12061,12253,437599,395292,27889,29277,21409,18653,7743,7545,3145,2807
R,10,2020,38,4476778,2258738,2218040,1708484,1629648,296450,319369,31876,29001,165518,180332,7427,6829,48983,52861,1750891,1675240,314440,340148,48969,47388,185394,201416,12819,12406,1768379,1769692,1275737,1236989,273769,295240,16182,15947,160684,175666,5271,5065,36736,40785,1307262,1271951,286353,310505,27536,28758,177478,193642,9570,9553,490359,448348,432747,392659,22681,24129,15694,13054,4834,4666,2156,1764,12247,12076,443629,403289,28087,29643,21433,18630,7916,7774,3249,2853
R,10,2020,39,4398681,2216034,2182647,1683622,1609528,290307,313628,30612,28506,156799,173380,7193,6274,47501,51331,1724542,1653824,307527,333876,47586,46531,175937,193602,12464,11716,1741350,1743610,1264423,1224835,268519,290302,15403,15713,152164,168816,5128,4579,35713,39365,1294941,1258598,280599,305033,26736,28183,168374,186072,9308,8943,474684,439037,419199,384693,21788,23326,15209,12793,4635,4564,2065,1695,11788,11966,429601,395226,26928,28843,20850,18348,7563,7530,3156,2773
R,10,2020,40,4420807,2227877,2192930,1690455,1612739,297418,322602,31251,28495,154177,171450,7304,6477,47272,51167,1731184,1656810,314693,342816,48399,46773,173077,191371,12647,12015,1741187,1749313,1260599,1223634,275224,299037,15673,15729,149397,166905,5113,4799,35181,39209,1290636,1257107,287193,313697,27070,28470,165262,183890,9360,9299,486690,443617,429856,389105,22194,23565,15578,12766,4780,4545,2191,1678,12091,11958,440548,399703,27500,29119,21329,18303,7815,7481,3287,2716
R,10,2020,41,4237443,2127885,2109558,1617228,1551967,282323,310012,29346,27114,148501,166463,6462,6062,44025,47940,1655239,1593132,298199,328883,45477,44351,165988,185260,11384,11066,1672744,1687264,1215231,1181709,261390,287450,14832,14932,144145,162215,4530,4509,32616,36449,1243138,1212755,272312,300871,25473,26917,158847,178152,8405,8550,455141,422294,401997,370258,20933,22562,14514,12182,4356,4248,1932,1553,11409,11491,412101,380377,25887,28012,20004,17434,7141,7108,2979,2516
R,10,2020,42,4127718,2070872,2056846,1579510,1517107,271127,299324,28114,26550,143891,162360,6238,5676,41992,45829,1615584,1556474,286282,316996,43732,43403,160493,180246,10724,10451,1625743,1640413,1185312,1151798,251029,277343,14237,14399,139641,158034,4441,4169,31083,34670,1211687,1181313,261441,289876,24598,26011,153600,173222,8005,8007,445129,416433,394198,365309,20098,21981,13877,12151,4250,4326,1797,1507,10909,11159,403897,375161,24841,27120,19134,17392,6893,7024,2719,2444
R,10,2020,43,4094730,2049225,2045505,1568371,1512895,265610,295488,28230,26458,140595,160368,6040,5681,40379,44615,1603078,1550922,279936,312638,43493,43168,156573,177862,10481,10427,1608600,1629213,1177280,1146135,246497,274102,14491,14728,136261,156127,4279,4188,29792,33933,1202560,1174791,256169,286316,24697,26436,149638,170969,7781,7994,440625,416292,391091,366760,19113,21386,13739,11730,4334,4241,1761,1493,10587,10682,400518,376131,23767,26322,18796,16732,6935,6893,2700,2433
R,10,2020,44,3931296,1965489,1965807,1499972,1454339,252672,280373,27186,25182,141268,158838,5710,5368,38681,41707,1533279,1489810,265912,296139,41894,40941,156739,175370,10101,9818,1538969,1558643,1121121,1094786,234131,259950,13889,13784,137192,154652,4089,3946,28547,31525,1145396,1121294,242964,271029,23676,24740,150271,168642,7574,7552,426520,407164,378851,359553,18541,20423,13297,11398,4076,4186,1621,1422,10134,10182,387883,368516,22948,25110,18218,16201,6468,6728,2527,2266
R,10,2020,45,3951056,1976015,1975041,1511983,1463088,252725,282167,26702,25222,142853,159451,5612,5147,36140,39966,1542853,1497090,265193,296986,40692,40486,157306,175366,9576,9332,1554760,1572666,1136062,1106703,235205,262294,13579,13975,138847,155439,4055,3791,27012,30464,1158849,1132383,243683,272716,23144,24716,151113,169006,7237,7163,421255,402375,375921,356385,17520,19873,13123,11247,4006,4012,1557,1356,9128,9502,384004,364707,21510,24270,17548,15770,6193,6360,2339,2169
R,10,2020,46,3910241,1953133,1957108,1496184,1453273,248749,278237,26360,24656,141788,157733,5393,5021,34659,38188,1525673,1485573,260454,292311,40089,39549,155617,172842,9323,9029,1543706,1562758,1129775,1102490,232158,259590,13507,13706,138055,153873,3947,3737,26264,29362,1151894,1127025,240301,269649,22957,24330,149948,166891,7138,6992,409427,394350,366409,350783,16591,18647,12853,10950,3733,3860,1446,1284,8395,8826,373779,358548,20153,22662,17132,15219,5669,5951,2185,2037
R,10,2020,47,3918746,1955069,1963677,1498565,1458088,250356,281237,25687,24698,141223,157245,5182,4993,34056,37416,1527482,1489602,261588,294829,39161,39456,155033,172176,9012,8919,1557988,1578515,1142709,1115296,234415,263055,13364,13905,137666,153528,3816,3720,26018,29011,1164532,1139448,242189,272813,22830,24663,149606,166433,6958,6910,397081,385162,355856,342792,15941,18182,12323,10793,3557,3717,1366,1273,8038,8405,362950,350154,19399,22016,16331,14793,5427,5743,2054,2009
R,10,2020,48,4070991,2033777,2037214,1565836,1521325,260759,290686,26308,24818,141846,158084,5230,4901,33798,37400,1594383,1552855,271627,303970,40279,40017,155315,172793,9032,8882,1638181,1653236,1211064,1179133,245092,272733,13869,14159,138184,154389,3911,3650,26061,29172,1232794,1203415,252737,282361,23899,25280,149882,167194,6998,6949,395596,383978,354772,342192,15667,17953,12439,10659,3662,3695,1319,1251,7737,8228,361589,349440,18890,21609,16380,14737,5433,5599,2034,1933
R,10,2020,49,4317831,2161388,2156443,1685169,1631169,271539,303688,26529,25673,138088,152973,5257,4944,34806,37996,1714618,1663215,282580,317053,41215,41564,151746,167495,9256,9110,1768061,1775343,1332332,1291711,255913,285922,14513,14853,134378,149346,3901,3727,27024,29784,1354959,1316567,263689,295579,25205,26757,146243,161926,7206,7165,393327,381100,352837,339458,15626,17766,12016,10820,3710,3627,1356,1217,7782,8212,359659,346648,18891,21474,16010,14807,5503,5569,2050,1945
R,10,2020,50,4368982,2189100,2179882,1712859,1657998,273620,301831,26812,25259,136311,152035,5194,5107,34304,37652,1741844,1689504,284542,314963,41558,41369,149395,166440,9218,9350,1801244,1810026,1365053,1328539,258072,284546,14748,14936,132721,148409,3885,3875,26765,29721,1387398,1353140,265886,294208,25601,27097,144040,160833,7218,7415,387856,369856,347806,329459,15548,17285,12064,10323,3590,3626,1309,1232,7539,7931,354446,336364,18656,20755,15957,14272,5355,5607,2000,1935
R,10,2020,51,4182521,2091797,2090724,1645693,1600127,255334,283226,25237,24149,128519,143911,5026,4915,31988,34396,1672825,1628949,265123,294773,39355,39409,140703,156886,8766,8790,1724557,1738982,1316215,1286210,240751,267146,14027,14337,125127,140453,3806,3761,24631,27075,1336873,1308684,247446,275486,24373,25901,135655,151651,6871,6964,367240,351742,329478,313917,14583,16080,11210,9812,3392,3458,1220,1154,7357,7321,335952,320265,17677,19287,14982,13508,5048,5235,1895,1826
R,10,2020,52,4077215,2036975,2040240,1600432,1558706,252135,280238,24826,23549,124962,140610,4585,4659,30035,32478,1625719,1585690,261203,291107,38390,38156,136312,152722,8122,8496,1683028,1701295,1282927,1256157,237806,264445,13780,14199,121857,137420,3417,3528,23241,25546,1302252,1277102,244043,272263,23838,25329,131699,147954,6352,6735,353947,338945,317505,302549,14329,15793,11046,9350,3105,3190,1168,1131,6794,6932,323467,308588,17160,18844,14552,12827,4613,4768,1770,1761
R,10,2020,53,4070612,2026552,2044060,1603568,1574155,250843,281024,23933,23441,114817,129363,4725,4590,28666,31487,1627677,1600331,259351,291732,37267,38010,125444,140599,8081,8295,1686139,1714718,1297721,1279937,237112,265606,13680,14558,111798,126362,3569,3510,22259,24745,1316188,1300250,242942,273270,23652,25721,121009,136035,6415,6634,340413,329342,305847,294218,13731,15418,10253,8883,3019,3001,1156,1080,6407,6742,311489,300081,16409,18462,13615,12289,4435,4564,1666,1661
R,10,2020,54,4102282,2038059,2064223,1611356,1591025,256360,286938,23912,23510,113538,127228,4642,4660,28251,30862,1634801,1616604,264868,297243,37336,38133,123807,138186,8130,8315,1704718,1741294,1312030,1302588,242644,271955,13833,14744,110623,124186,3543,3608,22045,24213,1330034,1322415,248461,279318,24086,25966,119475,133591,6495,6657,333341,322929,299326,288437,13716,14983,10079,8766,2915,3042,1099,1052,6206,6649,304767,294189,16407,17925,13250,12167,4332,4595,1635,1658
R,10,2020,55,4263203,2111048,2152155,1675214,1665187,263670,297505,24700,24390,114148,128594,4746,4650,28570,31829,1699065,1691512,272029,307939,38542,39694,124424,139743,8228,8462,1780269,1830947,1378182,1378498,250129,282385,14741,15624,111218,125557,3687,3651,22312,25232,1396537,1399081,255898,289918,25233,27590,120127,135198,6609,6863,330779,321208,297032,286689,13541,15120,9959,8766,2930,3037,1059,999,6258,6597,302528,292431,16131,18021,13309,12104,4297,4545,1619,1599
R,10,2020,56,4394868,2168907,2225961,1732590,1735220,264916,299983,24616,24794,113677,129651,4541,4644,28567,31669,1756292,1761352,272978,309932,38882,40697,123891,140632,8078,8388,1852839,1912146,1448802,1454860,251878,285270,14996,16197,110946,126815,3537,3659,22680,25345,1467389,1475502,257514,292441,26114,28897,119835,136341,6511,6849,316068,313815,283788,280360,13038,14713,9620,8597,2731,2836,1004,985,5887,6324,288903,285850,15464,17491,12768,11800,4056,4291,1567,1539
R,10,2020,57,4415682,2176172,2239510,1742286,1752224,261254,295450,24288,24263,115725,131416,4316,4560,28303,31597,1765880,1778271,269117,305358,38593,40169,125741,142166,7704,8326,1873034,1936260,1470259,1481479,248637,281381,15150,15921,113013,128588,3375,3605,22600,25286,1488897,1502039,254128,288571,26398,28641,121787,137866,6261,6783,303138,303250,272027,270745,12617,14069,9138,8342,2712,2828,941,955,5703,6311,276983,276232,14989,16787,12195,11528,3954,4300,1443,1543
R,10,2020,58,4422565,2175028,2247537,1752077,1771026,257759,293498,23653,24134,109136,123269,4456,4544,27947,31066,1775469,1796491,265247,303241,37719,40168,119108,133761,7926,8233,1883309,1955489,1489788,1510060,245857,280333,14910,15939,106610,120552,3551,3623,22593,24982,1508500,1530299,251114,287370,26157,28840,115368,129649,6534,6707,291719,292048,262289,260966,11902,13165,8743,8195,2526,2717,905,921,5354,6084,266969,266192,14133,15871,11562,11328,3740,4112,1392,1526
R,10,2020,59,4418380,2168196,2250184,1760715,1784517,252117,289770,23063,24061,100665,117133,4164,4229,27472,30474,1783614,1809479,259417,299177,37232,40114,110410,127266,7502,7890,1893275,1972505,1513722,1536305,240825,277108,14854,16476,98263,114547,3356,3385,22255,24684,1532047,1556283,246019,284000,26228,29537,106806,123330,6210,6474,274921,277679,246993,248212,11292,12662,8209,7585,2402,2586,808,844,5217,5790,251567,253196,13398,15177,11004,10577,3604,3936,1292,1416
R,10,2020,60,4390372,2150903,2239469,1738775,1769311,253426,290370,22785,23832,104440,122057,4262,4221,27215,29678,1761565,1793570,260641,299537,36915,39450,113944,131961,7484,7744,1880951,1965926,1496261,1524468,242463,278028,14635,16428,102034,119454,3422,3420,22136,24128,1514608,1543937,247603,284792,26025,29167,110412,128062,6141,6426,269952,273543,242514,244843,10963,12342,8150,7404,2406,2603,840,801,5079,5550,246957,249633,13038,14745,10890,10283,3532,3899,1343,1318
R,10,2020,61,4286115,2093167,2192948,1701487,1741663,242740,281421,21624,22493,97614,115033,3945,3914,25757,28424,1722994,1765029,249331,289994,35120,37896,106770,124243,6991,7154,1846587,1939569,1479896,1515101,232615,269780,14265,15564,95432,112657,3211,3197,21168,23270,1497440,1534009,237348,276133,25278,28241,103532,120715,5804,5959,246580,253379,221591,226562,10125,11641,7359,6929,2182,2376,734,717,4589,5154,225554,231020,11983,13861,9842,9655,3238,3528,1187,1195
R,10,2020,62,4219882,2053409,2166473,1674586,1726498,232727,271734,20035,21699,97813,115648,3726,3808,24522,27086,1694930,1748620,239134,279900,33145,36473,106296,124461,6554,6851,1824054,1926027,1468945,1511259,222908,260644,13330,15235,95753,113475,3022,3127,20096,22287,1485457,1529278,227480,266725,24096,27469,103238,121162,5425,5758,229355,240446,205641,215239,9819,11090,6705,6464,2060,2173,704,681,4426,4799,209473,219342,11654,13175,9049,9004,3058,3299,1129,1093
R,10,2020,63,4179629,2025734,2153895,1656615,1722343,226300,267992,19962,21154,95374,112372,3521,3633,23962,26401,1676537,1744011,232551,275906,32951,36059,103483,120483,6309,6625,1805024,1920235,1458429,1512893,217121,257305,13269,15003,93472,110394,2901,2943,19832,21697,1474752,1530499,221684,263161,24008,27424,100727,117439,5302,5483,220710,233660,198186,209450,9179,10687,6693,6151,1902,1978,620,690,4130,4704,201785,213512,10867,12745,8943,8635,2756,3044,1007,1142
R,10,2020,64,4020923,1938494,2082429,1588518,1663978,213574,258108,18676,20347,91855,110967,3326,3463,22545,25566,1607317,1684957,219392,265710,31005,34838,99383,118888,5932,6338,1732640,1860750,1403830,1465548,204884,247925,12518,14466,90040,108866,2718,2902,18650,21043,1419237,1482623,209060,253525,22733,26579,96732,115766,4967,5365,205854,221679,184688,198430,8690,10183,6158,5881,1815,2101,608,561,3895,4523,188080,202334,10332,12185,8272,8259,2651,3122,965,973
R,10,2020,65,3896539,1869932,2026607,1537263,1625677,200735,244764,17730,19125,89606,109727,3134,3405,21464,23909,1555042,1645134,206260,251982,29583,32578,96736,117175,5644,6126,1674210,1812952,1361181,1433653,192581,235245,12035,13737,87885,107826,2618,2803,17910,19688,1375873,1449445,196587,240579,21957,24975,94278,114359,4796,5147,195722,213655,176082,192024,8154,9519,5695,5388,1721,1901,516,602,3554,4221,179169,195689,9673,11403,7626,7603,2458,2816,848,979
R,10,2020,66,3775817,1802594,1973223,1490265,1590205,188094,234175,16420,18102,85048,104916,2863,3207,19904,22618,1506831,1608609,193176,240846,27599,31052,91571,111772,5082,5823,1622984,1773688,1328263,1410419,180556,225525,11433,13208,83571,103103,2388,2641,16773,18792,1342091,1425494,184308,230498,20942,24136,89391,109150,4344,4918,179610,199535,162002,179786,7538,8650,4987,4894,1477,1813,475,566,3131,3826,164740,183115,8868,10348,6657,6916,2180,2622,738,905
R,10,2020,67,3612520,1715875,1896645,1427266,1538500,172385,218712,15207,16734,79772,98568,2702,2897,18543,21234,1442734,1555853,176943,224869,25797,28978,85745,105074,4804,5359,1551726,1710931,1279289,1370875,165456,210636,10620,12274,78423,96993,2289,2430,15649,17723,1292267,1385168,168760,215265,19633,22652,83787,102733,4135,4587,164149,185714,147977,167625,6929,8076,4587,4460,1349,1575,413,467,2894,3511,150467,170685,8183,9604,6164,6326,1958,2341,669,772
R,10,2020,68,3504516,1658509,1846007,1386562,1502002,160906,208880,13970,15834,77454,96890,2606,2848,17011,19553,1400715,1518046,165142,214484,23710,27398,82862,102624,4595,5112,1506061,1671913,1248818,1344703,154617,201323,9899,11674,76135,95365,2222,2402,14370,16446,1260656,1358037,157733,205595,18215,21571,80993,100400,3962,4352,152448,174094,137744,157299,6289,7557,4071,4160,1319,1525,384,446,2641,3107,140059,160009,7409,8889,5495,5827,1869,2224,633,760
R,10,2020,69,3321000,1562823,1758177,1310596,1432046,151085,200560,13085,14851,69807,89824,2303,2579,15947,18317,1323797,1447041,155004,205893,22504,25832,74744,94995,4175,4679,1419615,1594090,1180744,1283841,145286,193412,9409,10945,68642,88361,1974,2173,13560,15358,1191874,1296230,148224,197469,17489,20364,73068,92898,3632,4006,143208,164087,129852,148205,5799,7148,3676,3906,1165,1463,329,406,2387,2959,131923,150811,6780,8424,5015,5468,1676,2097,543,673
R,10,2020,70,3152983,1476036,1676947,1229968,1359782,144522,191135,12551,14070,71383,91998,2306,2442,15306,17520,1242690,1373985,148354,196330,21553,24373,76100,97233,4085,4489,1342144,1518948,1108833,1216982,138963,184157,9107,10407,70278,90608,1938,2089,13025,14705,1119579,1228770,141835,188086,16835,19250,74504,95169,3534,3850,133892,157999,121135,142800,5559,6978,3444,3663,1105,1390,368,353,2281,2815,123111,145215,6519,8244,4718,5123,1596,2064,551,639
R,10,2020,71,3063534,1430926,1632608,1202514,1335178,132646,179066,11812,13154,67557,86261,2232,2437,14165,16512,1214287,1348658,136036,183881,20297,23057,71871,90915,3900,4325,1307006,1486317,1090117,1202516,127668,172749,8659,9879,66534,85068,1903,2074,12125,14031,1100129,1213854,130225,176456,16029,18520,70374,89164,3362,3740,123920,146291,112397,132662,4978,6317,3153,3275,1023,1193,329,363,2040,2481,114158,134804,5811,7425,4268,4537,1497,1751,538,585
R,10,2020,72,2992096,1395531,1596565,1180928,1315822,124544,169760,10953,12552,63812,80440,2009,2270,13285,15721,1191946,1328798,127830,174164,18913,22064,67779,84859,3545,4049,1279678,1458032,1075825,1190190,119813,163933,8129,9466,62872,79266,1714,1944,11325,13233,1085136,1200988,122310,167271,15017,17678,66392,83124,3075,3493,115853,138533,105103,125632,4731,5827,2824,3086,940,1174,295,326,1960,2488,106810,127810,5520,6893,3896,4386,1387,1735,470,556
R,10,2020,73,3150395,1476221,1674174,1270598,1408634,118930,160478,11109,12064,60082,75200,1927,2012,13575,15786,1282008,1421796,122131,164897,19582,21843,63848,79398,3473,3719,1364856,1540105,1169210,1286567,114701,154972,8292,9232,59218,74071,1652,1721,11783,13542,1179067,1297758,117175,158408,15782,17810,62563,77803,3033,3252,111365,134069,101388,122067,4229,5506,2817,2832,864,1129,275,291,1792,2244,102941,124038,4956,6489,3800,4033,1285,1595,440,467
R,10,2020,74,2414108,1119945,1294163,955560,1076723,91737,128223,8634,9806,51605,64915,1707,1725,10702,12771,964569,1087266,94263,131728,15042,17339,54740,68638,3017,3246,1026018,1177274,870084,970489,88030,123178,6330,7411,50895,63947,1490,1484,9189,10765,877780,979282,89931,125831,11951,13897,53687,67218,2641,2841,93927,116889,85476,106234,3707,5045,2304,2395,710,968,217,241,1513,2006,86789,107984,4332,5897,3091,3442,1053,1420,376,405
R,10,2020,75,2124299,971093,1153206,824558,955586,82522,118050,7551,8904,45690,57725,1476,1613,9296,11328,832320,964945,84752,121171,13034,15621,48476,60987,2673,2953,886951,1046710,747860,858547,79323,113653,5575,6696,45018,56869,1262,1383,7913,9562,754410,866371,80985,116000,10323,12483,47485,59738,2320,2557,84142,106496,76698,97039,3199,4397,1976,2208,672,856,214,230,1383,1766,77910,98574,3767,5171,2711,3138,991,1249,353,396
R,10,2020,76,2058480,935663,1122817,799215,936919,76269,111018,7030,8190,43053,54235,1282,1498,8814,10957,806614,945978,78311,114121,12323,14727,45639,57316,2391,2831,860276,1024126,730437,846876,73273,107077,5281,6183,42515,53400,1122,1285,7648,9305,736818,854498,74841,109455,9973,11884,44834,56099,2111,2477,75387,98691,68778,90043,2996,3941,1749,2007,538,835,160,213,1166,1652,69796,91480,3470,4666,2350,2843,805,1217,280,354
R,10,2020,77,2098555,947717,1150838,820362,974488,72357,108154,6510,7910,39122,48448,1192,1294,8174,10544,827300,983280,74194,111005,11549,14317,41345,51297,2233,2538,877550,1056455,756179,888377,69638,104307,4994,5985,38579,47735,1049,1114,7111,8937,762206,895790,71045,106434,9488,11574,40543,50221,1973,2227,70167,94383,64183,86111,2719,3847,1516,1925,543,713,143,180,1063,1607,65094,87490,3149,4571,2061,2743,802,1076,260,311
R,10,2020,78,1823952,816367,1007585,701408,846435,63778,96769,5800,7000,36971,47069,1003,1210,7407,9102,707597,853997,65497,99267,10357,12540,39071,49556,1879,2228,754110,922627,644497,768664,61340,93405,4451,5323,36521,46417,867,1019,6434,7799,649854,775091,62662,95315,8483,10194,38398,48621,1642,1931,62257,84958,56911,77771,2438,3364,1349,1677,450,652,136,191,973,1303,57743,78906,2835,3952,1874,2346,673,935,237,297
R,10,2020,79,1618357,716199,902158,614705,757003,55855,87598,5232,6211,33028,41979,913,1046,6466,8321,620157,763930,57297,89837,9166,11296,34927,44281,1688,1972,659958,825269,563243,686525,53677,84592,4033,4792,32616,41377,807,879,5582,7104,567934,692404,54761,86315,7519,9239,34288,43381,1490,1699,56241,76889,51462,70478,2178,3006,1199,1419,412,602,106,167,884,1217,52223,71526,2536,3522,1647,2057,639,900,198,273
R,10,2020,80,1471498,642552,828946,548072,692090,51405,82341,4696,5818,31551,40085,886,1027,5942,7585,553023,698402,52773,84435,8230,10327,33381,42190,1606,1947,589996,755494,499943,624824,49391,79392,3567,4459,31132,39529,780,842,5183,6448,504249,630137,50445,80987,6689,8383,32781,41393,1428,1653,52556,73452,48129,67266,2014,2949,1129,1359,419,556,106,185,759,1137,48774,68265,2328,3448,1541,1944,600,797,178,294
R,10,2020,81,1340826,579962,760864,496742,638373,45190,73832,4050,5151,28120,35586,678,951,5182,6971,501133,644150,46403,75700,7095,9296,29661,37581,1311,1807,532730,693801,453512,576886,43318,71144,3085,3930,27778,35086,573,815,4464,5940,457269,581803,44231,72536,5758,7547,29154,36830,1145,1553,47232,67063,43230,61487,1872,2688,965,1221,342,500,105,136,718,1031,43864,62347,2172,3164,1337,1749,507,751,166,254
R,10,2020,82,1256906,536696,720210,461248,606847,40505,68166,3703,4923,25740,33172,709,873,4791,6229,465292,612047,41597,69851,6550,8569,27199,34973,1262,1603,493653,657459,421760,549327,38884,65627,2853,3802,25395,32717,608,711,4153,5275,425248,553705,39711,66904,5375,6980,26700,34285,1096,1343,43043,62751,39488,57520,1621,2539,850,1121,345,455,101,162,638,954,40044,58342,1886,2947,1175,1589,499,688,166,260
R,10,2020,83,1122481,471888,650593,405283,547293,35659,61870,3186,4335,22958,30563,584,779,4218,5753,408892,552076,36630,63448,5686,7656,24243,32225,1058,1497,433185,593333,369676,494791,34204,59594,2442,3294,22691,30094,498,647,3674,4913,372805,498844,34943,60809,4668,6202,23842,31557,922,1283,38703,57260,35607,52502,1455,2276,744,1041,267,469,86,132,544,840,36087,53232,1687,2639,1018,1454,401,668,136,214
R,10,2020,84,1017112,421069,596043,361473,501806,32023,57173,2838,3869,20483,27443,511,668,3741,5084,364626,506031,32867,58592,4993,6851,21657,28881,968,1247,386190,543998,329389,453960,30646,55122,2198,2945,20246,27068,440,574,3271,4329,332135,457525,31290,56206,4114,5531,21311,28346,847,1090,34879,52045,32084,47846,1377,2051,640,924,237,375,71,94,470,755,32491,48506,1577,2386,879,1320,346,535,121,157
R,10,2020,85,931502,378036,553466,325532,466712,28298,52583,2495,3560,18002,25230,441,602,3268,4779,328269,470656,29050,53860,4364,6322,19022,26655,877,1164,346635,505082,296565,422223,27150,50702,1912,2700,17775,24870,391,494,2842,4093,298937,425585,27728,51686,3573,5127,18680,26117,785,982,31401,48384,28967,44489,1148,1881,583,860,227,360,50,108,426,686,29332,45071,1322,2174,791,1195,342,538,92,182
