UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,3,2021,92,346621,114056,232565,99505,199395,7067,19128,674,1201,5665,10690,132,246,1013,1905,100349,200977,7308,19679,1242,2283,5990,11238,269,487,105074,214611,91143,182785,6780,18469,521,905,5614,10577,119,215,897,1660,91887,184150,6979,18911,1033,1873,5909,11066,239,432,8982,17954,8362,16610,287,659,153,296,51,113,13,31,116,245,8462,16827,329,768,209,410,81,172,30,55
R,3,2021,93,286186,90065,196121,78423,168400,5525,15951,517,1028,4693,8974,99,186,808,1582,79107,169721,5701,16374,962,1946,4963,9414,209,401,83271,181772,72081,155108,5326,15439,400,792,4653,8880,87,160,724,1393,72694,156264,5471,15780,800,1616,4900,9274,187,352,6794,14349,6342,13292,199,512,117,236,40,94,12,26,84,189,6413,13457,230,594,162,330,63,140,22,49
R,3,2021,94,224935,67548,157387,58623,135096,4194,12641,392,836,3639,7392,75,150,625,1272,59146,136165,4353,13012,748,1556,3832,7739,157,304,62466,146050,53888,124619,4030,12212,318,647,3609,7317,67,133,554,1122,54351,125556,4159,12518,638,1293,3781,7629,136,270,5082,11337,4735,10477,164,429,74,189,30,75,8,17,71,150,4795,10609,194,494,110,263,51,110,21,34
R,3,2021,95,174480,49648,124832,42896,106854,3083,10128,291,625,2868,6063,45,120,465,1042,43287,107715,3203,10436,544,1214,3014,6355,109,251,45976,116137,39480,98806,2973,9809,225,489,2847,6003,39,106,412,924,39828,99572,3069,10064,450,1021,2978,6261,94,218,3672,8695,3416,8048,110,319,66,136,21,60,6,14,53,118,3459,8143,134,372,94,193,36,94,15,33
R,3,2021,96,133139,35917,97222,30889,83343,2214,7662,210,515,2224,4778,43,108,337,816,31170,84021,2299,7916,397,980,2339,4997,88,209,33360,90750,28510,77341,2137,7430,167,411,2208,4738,39,98,299,732,28761,77949,2206,7646,336,837,2310,4933,77,188,2557,6472,2379,6002,77,232,43,104,16,40,4,10,38,84,2409,6072,93,270,61,143,29,64,11,21
R,3,2021,97,96285,24978,71307,21322,61013,1535,5636,155,348,1672,3638,27,75,267,597,21539,61502,1609,5823,299,690,1765,3796,63,152,23162,66764,19632,56810,1481,5465,127,278,1660,3604,23,67,239,540,19830,57253,1544,5623,259,592,1744,3748,52,139,1816,4543,1690,4203,54,171,28,70,12,34,4,8,28,57,1709,4249,65,200,40,98,21,48,11,13
R,3,2021,98,67588,16645,50943,14001,43301,1079,4132,102,249,1258,2765,18,55,187,441,14162,43657,1127,4273,199,496,1325,2890,47,117,15457,47787,12910,40369,1038,4017,83,204,1245,2746,16,51,165,400,13053,40692,1078,4140,168,429,1304,2860,39,106,1188,3156,1091,2932,41,115,19,45,13,19,2,4,22,41,1109,2965,49,133,31,67,21,30,8,11
R,3,2021,99,48177,11072,37105,9385,31706,641,2922,68,197,838,1902,16,41,124,337,9487,31978,681,3034,137,383,878,1993,34,89,10372,34905,8731,29678,623,2845,58,165,834,1891,13,36,113,290,8824,29913,658,2937,120,331,871,1965,29,77,700,2200,654,2028,18,77,10,32,4,11,3,5,11,47,663,2065,23,97,17,52,7,28,5,12
R,3,2021,100,76937,15161,61776,12207,50779,1024,5497,109,343,1581,4443,26,83,214,631,12376,51279,1090,5731,223,688,1651,4609,62,175,14251,58401,11378,47679,993,5368,91,298,1573,4418,23,76,193,562,11532,48121,1050,5567,194,610,1636,4566,54,158,910,3375,829,3100,31,129,18,45,8,25,3,7,21,69,844,3158,40,164,29,78,15,43,8,17
R,4,2021,999,331810011,164312718,167497293,125367973,126062006,21663669,23381742,2190617,2144593,9810447,10581113,437895,423158,4842117,4904681,129691171,130417978,23877247,25669375,3578769,3589378,11615113,12373386,859080,846437,132527491,136492151,97636374,99060730,20063950,21739999,1192792,1223439,9477791,10250286,315755,309062,3840829,3908635,101064741,102529498,21803825,23548045,2169542,2261277,11006784,11767839,645834,642339,31785227,31005142,27731599,27001276,1599719,1641743,997825,921154,332656,330827,122140,114096,1001288,996046,28626430,27888480,2073422,2121330,1409227,1328101,608329,605547,213246,204098
R,4,2021,0,3558433,1819738,1738695,1249350,1190021,301449,292616,33377,32007,106049,99745,6782,6339,122731,117967,1362232,1298508,369428,358120,56280,54063,151339,143116,15201,14351,1330529,1267692,853240,808481,264730,257009,12444,12032,98599,92575,4050,3728,97466,93867,943401,895292,319525,309910,26923,26039,136017,128476,10153,9561,489209,471003,396110,381540,36719,35607,20933,19975,7450,7170,2732,2611,25265,24100,418831,403216,49903,48210,29357,28024,15322,14640,5048,4790
R,4,2021,1,3738351,1910497,1827854,1328492,1268353,301051,292207,35655,34225,113490,107009,7176,6762,124633,119298,1443114,1378058,370131,358489,58740,56433,159570,150915,15720,14853,1413047,1349010,923685,878425,265625,258009,14062,13587,105683,99589,4407,4147,99585,95253,1015760,966477,321585,311667,28830,27785,144000,136090,10700,10108,497450,478844,404807,389928,35426,34198,21593,20638,7807,7420,2769,2615,25048,24045,427354,411581,48546,46822,29910,28648,15570,14825,5020,4745
R,4,2021,2,3781928,1932047,1849881,1344742,1284120,302369,294849,35694,34252,116973,110176,7287,6872,124982,119612,1459655,1394080,371416,361123,58925,56595,163323,154290,15881,15010,1429223,1364512,934932,888039,266646,260235,14245,13837,109083,102677,4487,4236,99830,95488,1027194,976278,322481,313849,29116,28145,147684,139363,10839,10238,502824,485369,409810,396081,35723,34614,21449,20415,7890,7499,2800,2636,25152,24124,432461,417802,48935,47274,29809,28450,15639,14927,5042,4772
R,4,2021,3,3878039,1983509,1894530,1378166,1313392,310418,302181,36667,34573,123622,115967,7392,7022,127244,121395,1495109,1424954,380337,369335,60425,57329,171045,160778,16175,15311,1468992,1399620,956359,907297,275663,268405,14638,13997,115800,108509,4656,4381,101876,97031,1050449,996909,332366,322827,29887,28614,155407,145823,11168,10495,514517,494910,421807,406095,34755,33776,22029,20576,7822,7458,2736,2641,25368,24364,444660,428045,47971,46508,30538,28715,15638,14955,5007,4816
R,4,2021,4,3970799,2031906,1938893,1419230,1350073,310850,303069,35672,34695,130080,121481,7541,7143,128533,122432,1537268,1462629,380592,370154,59899,57898,178665,166983,16601,15612,1507051,1433883,985348,932934,276047,269460,15550,14946,122316,114089,4843,4500,102947,97954,1080315,1023421,332470,323810,31225,29917,163014,152074,11617,10776,524855,505010,433882,417139,34803,33609,20122,19749,7764,7392,2698,2643,25586,24478,456953,439208,48122,46344,28674,27981,15651,14909,4984,4836
R,4,2021,5,4053710,2071827,1981883,1460977,1391709,313097,306264,35230,33928,126231,119179,7400,7080,128892,123723,1579481,1505461,382834,373869,59910,57559,174635,165116,16455,15640,1536292,1467068,1015066,963260,278978,273155,16015,15306,118433,111851,4653,4466,103147,99030,1110357,1054755,335451,327953,32007,30612,158869,150199,11375,10821,535535,514815,445911,428449,34119,33109,19215,18622,7798,7328,2747,2614,25745,24693,469124,450706,47383,45916,27903,26947,15766,14917,5080,4819
R,4,2021,6,4081837,2084476,1997361,1466259,1400110,317206,309908,35278,34284,129669,122496,7303,7154,128761,123409,1584628,1513533,386806,377086,59981,58007,178039,168425,16388,15768,1552649,1482703,1023368,971783,282610,276371,16346,15760,122280,115311,4714,4578,103331,98900,1118797,1063107,339010,330842,32471,31168,162863,153758,11525,11029,531827,514658,442891,428327,34596,33537,18932,18524,7389,7185,2589,2576,25430,24509,465831,450426,47796,46244,27510,26839,15176,14667,4863,4739
R,4,2021,7,4052310,2075716,1976594,1464669,1389118,317615,308145,35490,34196,124206,117222,6953,6625,126783,121288,1581215,1500552,385931,374499,60103,57675,171749,161972,15993,15106,1546439,1469909,1023434,967137,283057,274884,16704,15948,117142,110547,4515,4288,101587,97105,1117276,1056770,338369,328706,32800,31242,156924,147902,11218,10567,529277,506685,441235,421981,34558,33261,18786,18248,7064,6675,2438,2337,25196,24183,463939,443782,47562,45793,27303,26433,14825,14070,4775,4539
R,4,2021,8,4057740,2072291,1985449,1460718,1395130,315115,307249,35128,34173,128737,121805,7103,6819,125490,120273,1575924,1505527,382102,372235,59585,57688,176406,166804,16258,15436,1544796,1475896,1019561,969517,281535,274746,16718,16033,121833,114983,4657,4400,100492,96217,1112225,1058243,335653,327291,32683,31379,161830,152614,11466,10774,527495,509553,441157,425613,33580,32503,18410,18140,6904,6822,2446,2419,24998,24056,463699,447284,46449,44944,26902,26309,14576,14190,4792,4662
R,4,2021,9,4076820,2088793,1988027,1481189,1405705,317904,307396,36440,34650,121933,115379,6772,6521,124555,118376,1595565,1514385,384756,371293,61126,58135,168571,159397,15751,15023,1551829,1473407,1031529,974382,284375,275285,17031,16195,115157,108868,4364,4189,99373,94488,1123202,1061550,338279,326876,33100,31488,154096,145590,11002,10453,536964,514620,449660,431323,33529,32111,19409,18455,6776,6511,2408,2332,25182,23888,472363,452835,46477,44417,28026,26647,14475,13807,4749,4570
R,4,2021,10,4117836,2111855,2005981,1506223,1426777,320310,308774,34092,33092,119778,112960,6663,6294,124789,118084,1620905,1535169,387086,372456,59026,57006,166378,156542,15702,14727,1563582,1480023,1040724,980690,288861,278161,17109,16450,113229,106782,4377,4143,99282,93797,1132362,1067152,342612,329342,33291,31985,152077,143069,11041,10363,548273,525958,465499,446087,31449,30613,16983,16642,6549,6178,2286,2151,25507,24287,488543,468017,44474,43114,25735,25021,14301,13473,4661,4364
R,4,2021,11,4216027,2159188,2056839,1549319,1468562,326264,315570,34112,32928,118417,113124,6472,6305,124604,120350,1664135,1579177,393248,380886,59136,57378,164201,156876,15224,14737,1593112,1514538,1065935,1005711,294598,285144,17620,17107,112010,107018,4353,4200,98596,95358,1157193,1093716,348366,337465,33645,32914,149975,143501,10795,10397,566076,542301,483384,462851,31666,30426,16492,15821,6407,6106,2119,2105,26008,24992,506942,485461,44882,43421,25491,24464,14226,13375,4429,4340
R,4,2021,12,4325019,2214493,2110526,1593363,1512397,337051,326261,34894,33371,119273,113805,6653,6549,123259,118143,1706598,1621109,403468,390441,59937,56833,164147,156535,15319,14872,1638335,1559920,1099764,1041136,305303,295416,18052,17428,112804,107738,4524,4446,97888,93756,1190017,1127790,358859,347276,34177,32398,150286,143348,10964,10549,576158,550606,493599,471261,31748,30845,16842,15943,6469,6067,2129,2103,25371,24387,516581,493319,44609,43165,25760,24435,13861,13187,4355,4323
R,4,2021,13,4456137,2282832,2173305,1646899,1560176,345943,335318,36214,34739,123710,117867,6773,6581,123293,118624,1760072,1669025,411992,400101,61303,58936,168740,160292,15674,14891,1687459,1606066,1135309,1073321,313642,304302,18597,18206,117358,111828,4593,4369,97960,94040,1225593,1159903,367053,356588,34732,33690,154914,147130,11170,10498,595373,567239,511590,486855,32301,31016,17617,16533,6352,6039,2180,2212,25333,24584,534479,509122,44939,43513,26571,25246,13826,13162,4504,4393
R,4,2021,14,4434420,2270725,2163695,1645861,1562494,342758,330900,36589,34635,120219,115069,6669,6494,118629,114103,1754821,1667132,405895,392409,60986,58314,163816,156073,15294,14652,1681817,1600579,1139268,1078139,311142,300411,18723,18031,113812,109129,4570,4339,94302,90530,1226228,1161461,362139,350252,34504,33238,150160,143295,10930,10339,588908,563116,506593,484355,31616,30489,17866,16604,6407,5940,2099,2155,24327,23573,528593,505671,43756,42157,26482,25076,13656,12778,4364,4313
R,4,2021,15,4335253,2217483,2117770,1618652,1535675,328031,320323,35009,33670,117629,114280,6482,6404,111680,107418,1721032,1634104,386941,377543,58640,56193,158608,153511,14523,14011,1650278,1575167,1128869,1066895,298337,291666,18092,17742,111662,108783,4391,4374,88927,85707,1210655,1145655,346144,338220,33362,32280,145999,141673,10383,10035,567205,542603,489783,468780,29694,28657,16917,15928,5967,5497,2091,2030,22753,21711,510377,488449,40797,39323,25278,23913,12609,11838,4140,3976
R,4,2021,16,4299007,2198617,2100390,1609591,1526532,321823,312523,34463,33112,119633,118592,6533,6205,106574,103426,1707114,1621001,376917,366475,57513,55440,159494,156691,14272,13746,1645542,1571960,1130493,1069361,293282,284961,18120,17307,113840,113100,4542,4357,85265,82874,1208833,1145281,338055,328986,33215,31953,147449,145244,10324,10053,553075,528430,479098,457171,28541,27562,16343,15805,5793,5492,1991,1848,21309,20552,498281,475720,38862,37489,24298,23487,12045,11447,3948,3693
R,4,2021,17,4336850,2215797,2121053,1630622,1548599,320639,313134,33617,32870,120929,119984,6296,6002,103694,100464,1725582,1640591,373803,365012,56595,55093,159499,157098,13888,13282,1671269,1598092,1158062,1095065,292778,286471,17868,17311,115221,114573,4410,4189,82930,80483,1234262,1168999,336015,328750,33008,32041,147683,145880,10106,9613,544528,522961,472560,453534,27861,26663,15749,15559,5708,5411,1886,1813,20764,19981,491320,471592,37788,36262,23587,23052,11816,11218,3782,3669
R,4,2021,18,4278630,2186397,2092233,1609477,1526977,317883,311622,33518,32115,121381,120337,6254,5921,97884,95261,1698721,1613843,367848,360460,55714,53815,157679,155527,13680,13010,1651595,1579110,1144764,1080658,290379,285746,17667,17169,115871,115113,4424,4160,78490,76264,1216571,1150467,331120,325588,32371,31555,146495,144662,10006,9539,534802,513123,464713,446319,27504,25876,15851,14946,5510,5224,1830,1761,19394,18997,482150,463376,36728,34872,23343,22260,11184,10865,3674,3471
R,4,2021,19,4300722,2196731,2103991,1616016,1536131,324453,317693,33472,31641,121036,119239,6028,5884,95726,93403,1703334,1621092,373099,365678,56045,53902,156047,153082,13141,12874,1667597,1598117,1155813,1095678,297441,292184,17888,17171,115735,114152,4229,4087,76491,74845,1225774,1164009,337041,331343,32795,32052,145247,142685,9695,9415,529134,505874,460203,440453,27012,25509,15584,14470,5301,5087,1799,1797,19235,18558,477560,457083,36058,34335,23250,21850,10800,10397,3446,3459
R,4,2021,20,4367126,2229977,2137149,1635436,1555814,332125,326048,33497,32189,128138,125746,6092,5949,94689,91403,1721516,1638804,379852,372590,56172,54155,163200,158986,13309,12912,1702085,1632913,1175478,1116497,305399,300456,18180,17576,122834,120797,4387,4163,75807,73424,1244486,1183356,344165,338449,33433,32513,152512,148897,9859,9461,527892,504236,459958,439317,26726,25592,15317,14613,5304,4949,1705,1786,18882,17979,477030,455448,35687,34141,22739,21642,10688,10089,3450,3451
R,4,2021,21,4321475,2205998,2115477,1618513,1539863,332476,326541,33530,32053,123579,121694,6115,5788,91785,89538,1701984,1620915,378872,372521,56379,54179,156548,153605,13023,12635,1689325,1622083,1168144,1110029,306291,301604,18437,17716,118447,116800,4366,4115,73640,71819,1235282,1175170,344121,339216,33925,32751,146367,143657,9657,9332,516673,493394,450369,429834,26185,24937,15093,14337,5132,4894,1749,1673,18145,17719,466702,445745,34751,33305,22454,21428,10181,9948,3366,3303
R,4,2021,22,4288933,2186569,2102364,1607806,1532475,326696,322803,32703,31790,123997,122861,6067,5648,89300,86787,1688692,1611055,371276,366939,55159,54002,156217,153609,13223,12329,1681809,1618112,1167679,1110307,301117,298315,18150,17661,118856,117978,4358,4061,71649,69790,1232732,1173624,337462,334429,33502,33035,146102,143846,9887,9232,504760,484252,440127,422168,25579,24488,14553,14129,5141,4883,1709,1587,17651,16997,455960,437431,33814,32510,21657,20967,10115,9763,3336,3097
R,4,2021,23,4264775,2172736,2092039,1590489,1519788,326951,322221,32188,31468,131083,128763,6055,5759,85970,84040,1668250,1595739,369601,364359,54307,53299,162010,158706,12778,12159,1676610,1616839,1156901,1104936,302451,298433,17641,17627,126083,123996,4414,4183,69120,67664,1219512,1166178,337297,332913,32901,32821,152268,149358,9624,9129,496126,475200,433588,414852,24500,23788,14547,13841,5000,4767,1641,1576,16850,16376,448738,429561,32304,31446,21406,20478,9742,9348,3154,3030
R,4,2021,24,4283697,2179957,2103740,1597236,1527979,323800,321159,32200,31301,137178,135558,6169,5593,83374,82150,1672633,1602024,364361,361839,54506,53293,167301,164749,12791,12165,1686492,1632007,1166350,1115913,299299,298027,17717,17464,132261,130785,4445,4033,66420,65785,1226562,1175251,331964,331116,32917,32648,157777,155484,9552,9134,493465,471733,430886,412066,24501,23132,14483,13837,4917,4773,1724,1560,16954,16365,446071,426773,32397,30723,21589,20645,9524,9265,3239,3031
R,4,2021,25,4333917,2207833,2126084,1615218,1542758,329200,325653,32235,30793,143055,141420,6331,6084,81794,79376,1688960,1614175,368294,364377,54755,52676,172731,169853,12915,12619,1714091,1654025,1183329,1129732,304785,302463,17925,17167,138194,136604,4590,4359,65268,63700,1242224,1187153,336384,333854,33435,32450,163347,160682,9730,9516,493742,472059,431889,413026,24415,23190,14310,13626,4861,4816,1741,1725,16526,15676,446736,427022,31910,30523,21320,20226,9384,9171,3185,3103
R,4,2021,26,4401479,2238126,2163353,1628869,1560431,343197,340578,32645,31611,146950,145990,6473,6275,79992,78468,1700461,1630485,380789,378532,55591,53814,175955,174256,13391,12841,1744183,1689824,1196611,1146366,318593,316880,18349,17637,142056,141280,4736,4596,63838,63065,1253716,1202719,348853,347678,34387,33364,166736,165247,10141,9773,493943,473529,432258,414065,24604,23698,14296,13974,4894,4710,1737,1679,16154,15403,446745,427766,31936,30854,21204,20450,9219,9009,3250,3068
R,4,2021,27,4495074,2285425,2209649,1656978,1585420,359532,356097,33515,32773,151632,152056,6519,6436,77249,76867,1725723,1653698,395138,392683,56250,55451,180092,179526,13332,13118,1784354,1731951,1217844,1167670,334401,331962,19017,18741,146797,147291,4776,4784,61519,61503,1272564,1222278,362880,361505,34946,34805,170974,170582,10083,9992,501071,477698,439134,417750,25131,24135,14498,14032,4835,4765,1743,1652,15730,15364,453159,431420,32258,31178,21304,20646,9118,8944,3249,3126
R,4,2021,28,4582229,2326991,2255238,1684842,1615816,370897,365285,34642,33463,155509,159670,6749,6493,74352,74511,1750820,1681940,404097,399535,57264,56037,183215,186886,13412,13058,1821566,1774458,1241665,1194626,345259,341252,19745,19352,150752,154792,4904,4763,59241,59673,1294237,1247598,371625,368643,35660,35434,174514,178065,10211,9944,505425,480780,443177,421190,25638,24033,14897,14111,4757,4878,1845,1730,15111,14838,456583,434342,32472,30892,21604,20603,8701,8821,3201,3114
R,4,2021,29,4675102,2364126,2310976,1712854,1653315,373375,374540,36154,33738,162228,168466,7200,6758,72315,74159,1776322,1718300,404462,408152,58724,56220,189956,196578,14101,13666,1854398,1829154,1267146,1233290,347231,348822,20464,19641,157318,163384,5218,4954,57021,59063,1317100,1285019,371472,375427,36166,35490,181027,187377,10691,10352,509728,481822,445708,420025,26144,25718,15690,14097,4910,5082,1982,1804,15294,15096,459222,433281,32990,32725,22558,20730,8929,9201,3410,3314
R,4,2021,30,4748580,2401420,2347160,1744164,1679887,374832,379235,35485,32899,170178,176594,7641,7044,69120,71501,1804351,1742262,403752,411083,57043,54690,197671,204254,14672,13953,1893119,1873635,1300631,1268349,348101,352806,19831,19271,164886,171269,5524,5260,54146,56680,1347556,1317630,370297,377875,34703,34592,188423,194807,11092,10798,508301,473525,443533,411538,26731,26429,15654,13628,5292,5325,2117,1784,14974,14821,456795,424632,33455,33208,22340,20098,9248,9447,3580,3155
R,4,2021,31,4711725,2379727,2331998,1735522,1670400,365654,373910,35044,32415,171601,180844,7813,7141,64093,67288,1791439,1729048,392066,403408,55087,52987,197287,207115,14150,13686,1877536,1869179,1296863,1268200,339296,347732,19388,19052,166395,175599,5639,5356,49955,53240,1340256,1314462,359415,370674,33129,33371,188377,198182,10653,10585,502191,462819,438659,402200,26358,26178,15656,13363,5206,5245,2174,1785,14138,14048,451183,414586,32651,32734,21958,19616,8910,8933,3497,3101
R,4,2021,32,4600247,2324294,2275953,1703635,1634813,344060,355474,34088,30730,174480,184754,7666,6891,60365,63291,1756150,1689931,368160,382843,53149,50206,199088,209703,13831,13006,1835286,1829994,1276091,1246581,318712,330459,18462,17927,169489,179619,5627,5218,46905,50190,1316749,1290113,336683,351702,31454,31659,190613,201114,10554,10125,489008,445959,427544,388232,25348,25015,15626,12803,4991,5135,2039,1673,13460,13101,439401,399818,31477,31141,21695,18547,8475,8589,3277,2881
R,4,2021,33,4522215,2285534,2236681,1692116,1620476,325599,338510,33354,30315,169478,179913,7710,6866,57277,60601,1741722,1673267,348213,364300,51519,49033,192991,204059,13773,12917,1795724,1793834,1262434,1234495,301371,313979,17794,17418,164660,175123,5558,5171,43907,47648,1300212,1275899,317993,333621,29831,30440,184800,195894,10405,10042,489810,442847,429682,385981,24228,24531,15560,12897,4818,4790,2152,1695,13370,12953,441510,397368,30220,30679,21688,18593,8191,8165,3368,2875
R,4,2021,34,4478999,2267578,2211421,1691027,1610341,314510,328724,32749,29507,167542,177863,7549,6776,54201,58210,1738208,1661012,335484,353320,50379,48238,189743,200732,13136,12449,1779800,1771121,1262327,1226081,290683,304543,17314,16769,162720,173266,5369,5042,41387,45420,1298160,1265425,305813,323229,29054,29718,181798,192878,9848,9575,487778,440300,428700,384260,23827,24181,15435,12738,4822,4597,2180,1734,12814,12790,440048,395587,29671,30091,21325,18520,7945,7854,3288,2874
R,4,2021,35,4500825,2280013,2220812,1708551,1624349,309768,324940,32437,29470,168662,179086,7703,6900,52892,56067,1754405,1672913,329907,348049,49894,47694,190208,201441,13456,12669,1787807,1779748,1275664,1239045,286100,300767,16546,16630,163839,174428,5523,5252,40135,43626,1310219,1276634,300549,318064,28078,29338,182223,193566,10111,9916,492206,441064,432887,385304,23668,24173,15891,12840,4823,4658,2180,1648,12757,12441,444186,396279,29358,29985,21816,18356,7985,7875,3345,2753
R,4,2021,36,4458844,2253696,2205148,1693943,1615806,301487,318934,31656,29111,168234,180005,7509,6648,50867,54644,1738031,1663182,320538,340701,48861,47283,188997,202145,13021,12265,1766260,1766240,1264651,1231784,278412,295400,16311,16359,163416,175503,5293,4944,38177,42250,1297475,1268248,291808,311381,27608,28925,181089,194488,9672,9456,487436,438908,429292,384022,23075,23534,15345,12752,4818,4502,2216,1704,12690,12394,440556,394934,28730,29320,21253,18358,7908,7657,3349,2809
R,4,2021,37,4413933,2229322,2184611,1679012,1600523,293960,314230,31596,28888,168173,180775,7322,6647,49259,53548,1721684,1646873,312142,335136,48382,47117,188486,202458,12715,12315,1749119,1748586,1255774,1219040,271496,290840,16047,16066,163403,176389,5270,4992,37129,41259,1287703,1254570,284306,306149,27171,28659,180672,194909,9531,9518,480203,436025,423238,381483,22464,23390,15549,12822,4770,4386,2052,1655,12130,12289,433981,392303,27836,28987,21211,18458,7814,7549,3184,2797
R,4,2021,38,4474424,2257470,2216954,1705236,1627860,296472,319046,32220,29367,166611,180420,7398,6776,49533,53485,1748076,1673976,314624,339936,49389,47880,186789,201951,12847,12442,1767641,1770596,1272876,1237164,273878,294907,16377,16301,161856,175879,5303,5073,37351,41272,1304903,1272488,286654,310249,27853,29197,179002,194253,9649,9645,489829,446358,432360,390696,22594,24139,15843,13066,4755,4541,2095,1703,12182,12213,443173,401488,27970,29687,21536,18683,7787,7698,3198,2797
R,4,2021,39,4429386,2232960,2196426,1691491,1615997,292342,315168,31015,28452,162727,178539,7316,6580,48069,51690,1733012,1660501,309885,335513,48036,46611,182106,199026,12614,12045,1751495,1752987,1266826,1227382,269988,291659,15522,15493,158007,173895,5207,4840,35945,39718,1297598,1261389,282212,306525,26810,28049,174353,191368,9398,9221,481465,443439,424665,388615,22354,23509,15493,12959,4720,4644,2109,1740,12124,11972,435414,399112,27673,28988,21226,18562,7753,7658,3216,2824
R,4,2021,40,4405079,2218068,2187011,1685055,1610516,292959,318411,30896,28658,154599,171899,7249,6257,47310,51270,1725862,1654829,310261,338777,47788,46724,173655,191894,12490,11696,1738801,1746085,1261413,1224132,271219,294781,15650,15883,149854,167389,5134,4617,35531,39283,1291782,1257839,283348,309532,26947,28446,165995,184449,9326,9027,479267,440926,423642,386384,21740,23630,15246,12775,4745,4510,2115,1640,11779,11987,434080,396990,26913,29245,20841,18278,7660,7445,3164,2669
R,4,2021,41,4326342,2176091,2150251,1650665,1580360,290950,316703,30265,27767,151754,169321,6954,6430,45503,49670,1689897,1622992,307413,336328,47008,45544,169778,188762,12126,11756,1701909,1715781,1232176,1199400,269035,293530,15042,15251,147203,164862,4825,4799,33628,37939,1260923,1231682,280349,307674,26050,27657,162255,181357,8905,9082,474182,434470,418489,380960,21915,23173,15223,12516,4551,4459,2129,1631,11875,11731,428974,391310,27064,28654,20958,17887,7523,7405,3221,2674
R,4,2021,42,4165233,2089947,2075286,1590362,1527148,275449,304171,28553,26731,146560,164599,6221,5815,42802,46822,1627220,1567407,290925,322334,44347,43768,163508,182965,10918,10706,1645023,1658729,1196724,1162035,255173,281926,14566,14638,142306,160391,4445,4247,31809,35492,1223824,1192306,265839,294852,25037,26395,156624,175978,8168,8190,444924,416557,393638,365113,20276,22245,13987,12093,4254,4208,1776,1568,10993,11330,403396,375101,25086,27482,19310,17373,6884,6987,2750,2516
R,4,2021,43,4106614,2056639,2049975,1572336,1516452,267192,295964,28235,26547,141374,160041,6229,5636,41273,45335,1607716,1555232,281926,313438,43612,43366,157850,177749,10691,10391,1612442,1631914,1178622,1148757,247555,274366,14310,14571,137123,155715,4390,4192,30442,34313,1204395,1177840,257575,286652,24470,26221,150931,170766,7916,8029,444197,418061,393714,367695,19637,21598,13925,11976,4251,4326,1839,1444,10831,11022,403321,377392,24351,26786,19142,17145,6919,6983,2775,2362
R,4,2021,44,3999963,1999680,2000283,1528359,1478852,257537,286927,27467,25643,141160,160329,5861,5527,39296,43005,1562240,1515450,271288,303335,42361,41760,156699,177310,10232,10142,1567332,1589263,1144450,1116277,238674,265997,14080,14241,136950,156139,4179,4030,28999,32579,1169123,1143717,247880,277623,24085,25471,150012,170480,7645,7756,432348,411020,383909,362575,18863,20930,13387,11402,4210,4190,1682,1497,10297,10426,393117,371733,23408,25712,18276,16289,6687,6830,2587,2386
R,4,2021,45,3923219,1960363,1962856,1496365,1451568,251898,280739,26851,25095,142143,159392,5538,5296,37568,40766,1528681,1486297,264858,295943,41193,40605,157196,175587,9679,9601,1537748,1558492,1120464,1094244,233791,260371,13670,13757,138093,155242,3981,3902,27749,30976,1144058,1120361,242429,271083,23319,24668,150785,168987,7261,7368,422615,404364,375901,357324,18107,20368,13181,11338,4050,4150,1557,1394,9819,9790,384623,365936,22429,24860,17874,15937,6411,6600,2418,2233
